name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,132,9,61.5,97.66,85.8,77.2,463,84,74,65,6,87.5,10.5,9.2,4,0,2.3,0.5,0.8,1.2,1
"Chad Warner",SYD,MID,"Banks' Palm Cards",24,114,7,49.2,98.62,92.5,77,462,77.2,88.3,89,6,77.8,12,10.3,2.2,0,2.3,1.2,1.5,1.2,0.8
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,46,3,313.0,80.47,57,77,462,78.8,78.7,60,6,84.5,11,10.5,4,0,2.7,0.7,0.8,0.3,0.2
"Jaspa Fletcher",BRL,DEF,"Baz’s 8-balls",22,74,4,49.2,97.25,86.3,76.7,460,76.6,80,77,6,84.8,13,5.8,6,0,2.2,0.3,1,0.3,0
"Tim Kelly",WCE,MID/FWD,"Heartbreak Jake & da Subs",31,169,9,203.2,90.65,72.9,76.4,382,76.4,76,67,5,72.8,11,11.6,3.4,0,3,0.6,1,0,0.4
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,184,13,,50.21,56.8,76.3,458,80.6,74.3,50,6,99.5,12.5,4.3,9.2,0,1.5,0.7,1.3,0,0
"Bailey Dale",WBD,DEF,"Naughty Dog Entertainment",29,184,12,56.8,96.97,92.2,76.2,457,77.6,84.7,103,6,81.2,16.2,6,3.8,0,1.3,0.2,0.5,0,0.2
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,66,4,92.3,94.77,72.3,76,228,76,76,89,3,77.3,10.7,5.3,4.3,0,3.7,1.3,2,1.3,2.3
"Calsher Dear",HAW,FWD,"Free Agent",20,27,3,,11.14,51.4,76,76,76,76,76,1,77,9,5,5,0,2,2,0,2,2
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,71,4,135.8,90.65,78.8,76,456,77.4,80.3,62,6,88,11.5,6.3,6,0,2.8,0.8,0.8,0.2,0.2
"George Wardlaw",NTH,MID,iWalshMyslfwthATonInMyMid,21,43,4,130.4,92.02,76.7,75.8,303,75.8,83,91,4,59,9.5,9,3,0,5.8,1.8,1.5,0,0
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,126,10,222.2,78.40,75.2,75.7,454,78.6,73.7,82,6,76.5,7.8,11.2,2.5,0,6,0.7,1.2,0.2,0.2
"Logan Morris",BRL,FWD,GuldenEye,20,50,3,221.6,82.94,61.5,75.6,378,75.6,73.7,76,5,83.4,10.4,3.6,5.4,0,1.4,1.6,0.4,2.2,1.8
"Joel Freijah",WBD,MID/FWD,"Kids can call you Bont-ju",20,42,3,72.1,96.42,76.1,75.5,453,80,72.3,67,6,88.3,10,10.5,3.7,0,3,0.7,1.2,0.7,0.3
"Nick Haynes",CAR,DEF,"Houston we have a problem",33,236,15,290.4,57.50,71.5,75.5,151,75.5,75.5,67,2,88,12.5,5.5,6.5,0,2.5,0.5,1,0,0
"Harry Perryman",COL,DEF,"Jags to riches",27,160,10,263.1,66.99,66.3,75,450,74,81.3,114,6,80.8,11,7.2,5.8,0,2.8,0.5,0.7,0,0.3
"Lachie Jaques",WBD,DEF,"Houston we have a problem",19,5,2,258.5,84.18,52.9,75,375,75,62.3,46,5,77.8,11.8,5.8,5,0,3.2,1.2,0.4,0,0.2
"Ryan Maric",WCE,DEF,"Free Agent",21,52,4,159.8,71.94,76.3,75,75,75,75,75,1,79,10,9,5,0,3,0,0,0,0
"Harris Andrews",BRL,DEF,"Free Agent",29,242,12,237.3,41.82,63.5,74.3,223,74.3,74.3,102,3,95,11.3,7,8.3,0,0.7,0.7,0.7,0,0
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,64,5,100.5,94.64,75.8,74.3,446,70.4,72.7,95,6,83.3,8.7,10,4.8,0,1.7,0.5,0.7,1.3,0.7
"Jagga Smith",CAR,MID,"Jags to riches",20,6,2,65.9,96.42,69.2,74,444,72.4,59.3,64,6,74,10.5,12.8,2,0,2.5,0.7,0.7,0.3,0.2
"Jaxon Prior",ESS,DEF/MID,GuldenEye,24,67,7,333.5,53.92,64.6,74,370,74,86,89,5,82.8,12.2,5.2,5.6,0,2.6,1,0.4,0,0
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,17,3,206.0,68.36,70.7,74,222,74,74,97,3,77.3,11,7.3,3.3,0,4.7,1.3,1.3,0,0.3
"Liam Duggan",WCE,DEF,"Banks' Palm Cards",29,206,12,161.8,87.35,83.2,74,444,70.6,79.7,84,6,78.5,14.3,5,4.7,0,1.7,1.2,0.3,0,0.2
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,49,3,205.9,89.00,52.8,74,444,74.4,63.7,71,6,79.5,9.2,5.8,2.7,0,2.7,1,0.7,2.7,1.2
"Scott Pendlebury",COL,MID,"Lachie’s Flesh Clarrynet",38,430,21,223.0,80.47,77.2,73.8,369,73.8,68.3,88,5,63.6,8,11.6,5,0,3,0.2,0.2,0,0
"Deven Robertson",WCE,MID/FWD,"Free Agent",24,51,7,174.8,63.27,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Jack Gunston",HAW,FWD,iWalshMyslfwthATonInMyMid,34,288,17,259.7,70.29,67,73.4,367,73.4,73.7,59,5,84.2,8.6,1.8,5.6,0,0.8,0.6,0.6,3.8,2.4
"Jake Lever",MEL,DEF,"Prince McAndrew",30,192,12,,40.17,56.1,73.2,439,77.4,70,52,6,91.7,12.7,3,8.2,0,1.7,1.5,1.2,0,0
"Jayden Laverde",GWS,DEF,"Free Agent",30,151,12,,37.14,64.7,73.2,439,75,78,87,6,89,11,6.5,7.5,0,2,0.2,1.2,0,0
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,59,6,183.5,90.78,76,73.2,439,71.8,50.7,48,6,74.3,12.3,7.3,5.2,0,1.3,0.7,0.7,0.3,0
"Taylor Walker",ADE,FWD,"Free Agent",35,306,19,,24.48,57.9,73.2,366,73.2,75.3,101,5,83.6,9,4,6,0,2.6,1,1.4,2,1
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,111.1,92.02,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Leek Aleer",GWS,DEF,"Free Agent",24,26,5,,4.68,44.8,73,73,73,73,73,1,78,6,8,4,10,2,2,0,1,1
"Andrew McGrath",ESS,DEF,"Banks' Palm Cards",27,186,10,89.7,94.09,86.7,72.8,437,71,68.3,81,6,81.7,9,10.8,4,0,2.8,0.8,0.3,0.2,0
"Tom Papley",SYD,FWD,GuldenEye,29,202,11,286.2,67.40,63,72.7,436,79,92.3,57,6,72.8,10.7,5,3.3,0,3.2,1,0.8,1.3,1.5
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,52,8,155.9,90.65,78.3,72.6,363,72.6,71,61,5,80.2,5.4,6.8,2.4,28,2,2,1.8,0.4,0.6
"Cam Mackenzie",HAW,MID,"Naughty Dog Entertainment",22,50,4,197.4,86.66,64.3,72.5,290,72.5,65,54,4,66.5,8.8,8.5,3.3,0,4.5,1,0.5,0.3,0.5
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,37,4,269.6,75.52,65.1,72.5,435,74.6,72.7,58,6,81.8,10.7,5.8,4,0,3.7,0.2,0.5,0.5,0.5
"Ed Langdon",MEL,MID/FWD,"Naughty Dog Entertainment",30,208,12,180.0,83.22,74.2,72.3,434,76.8,71.7,103,6,88.2,9.3,7.5,6,0,2,0.3,0.5,0.7,0.5
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",19,26,2,126.8,92.85,72.4,72.3,289,72.3,74,76,4,83,10.8,8.8,4.8,0,2.8,1,1.8,0.3,0
"Jack Lukosius",PTA,FWD,"Free Agent",25,127,8,317.6,51.44,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,147,10,208.2,81.84,67.9,72.2,433,67,69.7,110,6,81.2,8.8,10.3,4.5,0,2.7,0.7,0.5,0.2,0.7
"Alex Neal-Bullen",ADE,FWD,"Banks' Palm Cards",30,207,12,235.7,83.91,70.6,72,432,65.8,74,72,6,83.2,11,6.5,3.8,0,2.7,0.5,0.8,0.8,0.8
"Karl Amon",HAW,DEF,"Heartbreak Jake & da Subs",30,200,13,104.6,95.19,87,72,360,72,76.3,62,5,81.4,13.8,5.2,4.4,0,1.8,0.2,0.2,0,0.2
"Massimo D'Ambrosio",HAW,MID,"Jags to riches",22,72,5,180.3,83.49,75.9,72,432,77,88.7,67,6,80.8,11.3,6.2,5.3,0,2.5,0.5,0.7,0.2,0.2
"Ned Long",COL,MID,"The Forrie Crystals",23,43,5,132.8,85.14,79.2,71.7,430,72.8,71.7,87,6,71.8,6,10.2,2.2,0,6.7,0.5,1,0.3,0.7
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,91.4,93.12,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,54,5,106.1,92.16,83,71.5,429,69.8,72.7,74,6,83.2,11.8,7.5,4.3,0,1.3,1.7,0.5,0.3,0.5
"Jai Serong",SYD,DEF/MID,"Baz’s 8-balls",23,16,5,282.4,72.90,40.9,71.2,427,71,79,59,6,86.7,9.8,8,4.5,0,3.2,1,0.8,0.2,0
"Sam Lalor",RIC,MID/FWD,"Baz’s 8-balls",19,17,2,91.7,94.22,64.6,71.2,427,71.8,71,82,6,76,10.5,6.2,4.3,0,2.7,1,1.7,1.2,0.7
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,85,8,249.1,66.57,67.9,71,426,70.4,68.7,88,6,80.7,8.2,7.3,3.2,0,3.7,0.3,0.5,1.3,0.8
"Heath Chapman",FRE,DEF,"Free Agent",24,71,6,330.6,44.84,58.5,70.8,425,74.6,73.7,95,6,85.5,12.5,6.5,5.7,0,1.3,0.3,0.8,0,0.2
"Connor Idun",GWS,DEF,"Free Agent",25,123,8,206.9,80.88,72.7,70.5,423,72.4,66.3,61,6,98,9.5,9.2,6,0,1.5,0.7,0.3,0,0
"Harry Rowston",GWS,MID,"Baz’s 8-balls",21,21,4,191.1,66.99,70.1,70.5,282,70.5,73,93,4,67,11,4.8,4.5,0,2.8,0.3,0.5,0.8,0.3
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",27,83,9,65.0,96.15,87.6,70.5,423,70.6,69,46,6,58,4.7,6.2,2.8,24.8,3.2,1.2,1.7,0.3,0
"Zach Guthrie",GEE,DEF,GuldenEye,27,134,10,194.0,76.07,76.7,70.5,423,69.6,77,96,6,75.8,9.5,6.7,5.3,0,3.2,1,0.3,0,0
"Sam Clohesy",GCS,MID,"Free Agent",23,39,3,291.1,62.04,65.7,70.4,352,70.4,69.3,41,5,75.4,10.6,6.8,4.8,0,2.4,0.8,0.8,0.4,0.2
"Elliot Yeo",WCE,MID,GuldenEye,32,216,15,195.7,84.59,78.6,70.3,281,70.3,70,85,4,59.8,8.3,7.8,1.3,0,5,1,1.3,1.5,0
"Harley Reid",WCE,MID,GuldenEye,21,45,3,54.4,96.56,86.7,70.3,422,72,58,69,6,81.8,11.3,10.8,2.5,0,2.3,2.3,2.7,0.5,0.5
"Jake Riccardi",GWS,RUC/FWD,GuldenEye,26,95,7,196.1,88.58,69.5,70.3,422,65.4,64.7,55,6,76.5,8.5,4.5,4.5,7.2,2,0.7,1.3,1.7,0.5
"Cooper Trembath",NTH,FWD,"Jags to riches",20,9,2,,53.23,54,70.2,421,71.8,84.7,77,6,83,5.8,3.7,5,6.5,2.5,0.8,0.2,2.2,0.5
"Phoenix Gothard",GWS,FWD,iWalshMyslfwthATonInMyMid,20,6,3,,36.04,49.8,70.2,421,75,75,99,6,76,8.2,8.2,2.7,0,3.8,1.7,1.2,1.2,0.8
"Aaron Cadman",GWS,FWD,"Jags to riches",22,60,4,199.4,73.73,58.4,70,70,70,70,70,1,57,7,4,3,0,1,4,0,4,0
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,47,3,131.4,89.68,70.3,70,420,69,63.3,90,6,84.2,10.2,8.8,4,0,1.8,1.2,1.2,0.7,0.8
"Ryan Lester",BRL,DEF,"Prince McAndrew",33,239,16,,33.98,56.8,70,420,65,65.3,60,6,90.3,12.2,4.2,7.2,0,1.2,0.5,0.5,0,0
"Isaac Quaynor",COL,DEF,"Naughty Dog Entertainment",26,139,8,,56.53,59.3,69.8,419,64.8,62.7,38,6,85.5,11.8,5.3,6.2,0,1.7,0.5,0.7,0,0
"Max Hall",STK,FWD,"Prince McAndrew",24,29,3,142.1,92.71,68.9,69.8,419,69,57,46,6,82,8.5,8.2,3.3,0,2.8,1,0.7,1.2,0.7
"Darcy Byrne-Jones",PTA,FWD,"Jags to riches",30,227,13,,59.42,55.7,69.7,418,73,83,62,6,76.3,10.2,5.8,4.8,0,2,0.7,0,0.7,0.3
"Hunter Clark",STK,MID,"Houston we have a problem",27,113,9,295.7,50.89,68.3,69.5,139,69.5,69.5,63,2,46.5,12,4.5,6,0,2,0,0.5,0,0
"Stephen Coniglio",GWS,MID,"Jags to riches",32,232,15,248.6,78.82,62.8,69.4,347,69.4,62.7,25,5,65.2,8.4,8.6,4,0,3.2,0.6,0.8,0.6,0.4
"Zac Williams",CAR,DEF/FWD,"Kids can call you Bont-ju",31,179,14,273.6,53.51,62.5,69.4,347,69.4,76,103,5,69.2,11.2,7.4,2.2,0,3.4,0.6,0.8,0.4,0.2
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",27,118,10,189.3,82.12,72.6,69.3,416,67.2,63.7,92,6,86.8,9.8,2.2,6.5,0,1,1.3,1.2,1.8,3.2
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,172,9,166.4,89.82,71.5,69.2,415,70.6,55,55,6,83.2,7.3,2.7,4.8,0.2,1.8,1.5,0.3,3,1.3
"Bruce Reville",BRL,MID,"Free Agent",25,31,3,,32.05,58.7,69.2,415,69.8,68,84,6,73,11.7,4.7,5.5,0,1.3,0.2,0.3,0.5,0.8
"Harry Morrison",HAW,MID,"Free Agent",27,124,10,277.9,33.43,71.6,69,69,69,69,69,1,87,12,5,6,0,2,0,1,0,0
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,11.69,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Charlie Cameron",BRL,FWD,"Free Agent",31,260,13,,35.63,53.3,68.8,413,60.8,55,74,6,81,10.2,2,3.8,0,3,1.5,1,2,0.3
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,98,7,155.3,88.58,70.1,68.8,413,72.8,61.3,59,6,90,7.7,4.2,6.2,0,1.7,0.3,1.2,2.3,1.5
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",21,66,4,101.9,91.61,73.7,68.7,412,72.6,65,86,6,85.8,9,7.2,4.7,0,2.2,0.3,0.3,0.7,1.3
"Karl Worner",FRE,DEF,"Free Agent",23,37,5,,39.20,57.5,68.7,412,68.4,64.3,58,6,78.8,10.3,5.5,6.2,0,2.8,0.8,1.3,0,0
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,276,14,149.4,91.75,87.5,68.7,206,68.7,68.7,76,3,62.3,7,11.7,4,0,3.7,0.7,1.7,0.3,0
"Tom McCartin",SYD,DEF,"Prince McAndrew",26,158,9,,17.47,53.9,68.5,411,72.4,79.7,97,6,96.3,8.8,11.5,6.8,0,0.3,1.2,1.3,0,0
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,106,9,41.5,97.94,90.2,68.3,410,65.2,50.7,37,6,75.5,5.8,8.2,4,20,1.2,1.2,1.7,0.2,0.7
"Brayden Cook",ADE,MID/FWD,"Free Agent",23,36,6,311.4,62.72,54.3,68,408,64.8,64.3,80,6,81.2,11.2,5.5,5,0,1.5,0.2,0.3,0.5,0.3
"Tom Blamires",NTH,DEF/MID,"Baz’s 8-balls",23,6,1,,62.31,65.3,68,408,66.2,65.3,72,6,80.3,11.5,7.2,3.7,0,1.5,0.8,0.3,0.3,0.3
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,158,12,208.2,86.80,71,67.5,405,74.2,80,61,6,80.7,7.8,4.8,4.3,12,1.2,1.7,1.2,1,0.5
"Jack Martin",GEE,FWD,"Houston we have a problem",31,169,13,263.5,40.03,72.2,67.2,336,67.2,77,89,5,72.2,8.6,4.8,5,0,2.2,1.4,0.6,1.2,1.2
"Neil Erasmus",FRE,MID,"Houston we have a problem",22,45,5,210.2,72.21,71.4,67.2,403,67.6,67,75,6,76.2,9.2,10,3.3,0,2.2,0.3,0.3,0.2,0.7
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,97,6,99.2,92.57,82.2,67.2,403,61.8,62.3,67,6,78.8,8.2,9.8,2.8,0,4,1,2.2,0.7,0
"Ryan Angwin",GWS,MID,iWalshMyslfwthATonInMyMid,23,36,6,245.2,67.40,71.2,66.7,400,69.6,64.7,49,6,84.3,8.2,9.3,3.7,0,2.7,0.3,0.5,0.5,0
"Samuel Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,6,1,145.6,90.92,67.3,66.7,400,62,63,57,6,73,9.7,6.8,3.7,0,3,1,0,0,0
"Connor O'Sullivan",GEE,DEF,"JD Vyvance",20,32,3,209.3,77.58,61.3,66.5,399,65.2,60.7,26,6,89.2,10.2,5.7,6.7,0,1.7,1.3,1.2,0,0.2
"Jeremy Howe",COL,DEF,"Free Agent",35,275,16,,10.87,52.3,66.5,266,66.5,72,86,4,87.8,12.5,2.5,6.8,0,1,1.3,0.5,0,0
"Todd Marshall",PTA,FWD,"Baz’s 8-balls",27,120,10,263.6,55.85,56.7,66.3,265,66.3,74,78,4,74.3,12.3,2.8,7.3,0,0.8,0,0.3,0,0
"Izak Rankine",ADE,MID/FWD,"Jags to riches",25,110,8,42.2,98.21,87.5,66.2,331,66.2,81.3,70,5,80.6,10.6,5.2,2,0,3.2,0.8,1,1,1.4
"Ben Ainsworth",CAR,FWD,"Free Agent",28,164,10,246.5,62.59,65.1,65.8,395,67,73.3,75,6,78.7,8.5,6.8,4.5,0,1.5,0.2,0.2,1.2,0.5
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,170,11,152.0,81.16,83.1,65.4,327,65.4,63,82,5,76.2,8.6,13.8,1.8,0,1.8,1.4,0.8,0,0.4
"Xavier Duursma",ESS,MID,"JD Vyvance",25,116,8,184.3,73.73,78.6,65.3,392,66.2,72,71,6,76.3,6.8,8.7,4.7,0,1.7,1.2,0.2,1,0.2
"Corey Wagner",FRE,MID,"Free Agent",29,63,8,,24.07,65.6,65.2,391,70.6,64.7,79,6,78,11.7,6.5,4.2,0,1.5,0,0.5,0,0.2
"Alex Davies",GCS,MID,"Free Agent",24,44,6,293.1,44.98,64.2,65,260,65,66.7,39,4,59.5,5.8,12,0.8,0,5,1.3,1.3,0.5,1
"Brent Daniels",GWS,FWD,"Lachie’s Flesh Clarrynet",27,112,9,139.1,89.68,75.7,65,65,65,65,65,1,62,9,5,4,0,0,1,1,3,0
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,272,14,136.6,87.48,84.6,65,130,65,65,77,2,54,6.5,12,2.5,0,4.5,0.5,1.5,0,0
"Luke Trainor",RIC,DEF/MID,"Heartbreak Jake & da Subs",20,24,2,224.2,72.35,61.1,65,195,65,65,31,3,80.3,12.3,5.7,4.7,0,2,0.7,2,0,0
"Patrick Retschko",RIC,MID,"Free Agent",20,1,2,314.8,27.10,55.6,65,65,65,65,65,1,87,9,4,6,0,3,0,0,0,0
"Zak Johnson",ESS,DEF,"Free Agent",19,13,2,257.1,58.32,56,65,260,65,70,88,4,77.5,10.5,8,5.5,0,0.3,0,0,0,0
"Cam Rayner",BRL,FWD,"Free Agent",26,173,9,163.2,84.18,70.6,64.8,389,68,70,68,6,83.8,8.7,6.2,4.2,0,1.8,0.7,1,1.2,2
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,209,11,185.6,82.39,74.3,64.7,388,59.6,64.3,70,6,79,8.8,9,3.5,0,2.5,0.5,0.7,0.2,0.2
"Mitch McGovern",CAR,DEF/FWD,"Free Agent",31,151,12,,37.69,64.7,64.5,387,65.6,61.3,54,6,77.3,8.2,3.3,3.2,0,2.8,1.5,0.5,2,0.5
"Jack Darling",NTH,FWD,"Free Agent",33,325,16,,4.54,49.6,64.4,322,64.4,73,92,5,63.2,6.6,5.2,3.4,3.8,4,1,0.6,0.8,0.2
"Logan Evans",PTA,DEF,"Prince McAndrew",20,29,3,323.8,55.71,57.5,64.3,386,66.4,53.7,26,6,86.7,12.5,3.5,5.2,0,1.7,1.2,1.2,0,0
"Jake Stringer",GWS,FWD,"Free Agent",31,233,14,,32.46,57.2,64,384,57.4,73.7,51,6,84,9.3,3.5,3.7,0,2,1.3,0.7,1.5,1.7
"Paul Curtis",NTH,FWD,"Free Agent",23,84,5,159.3,75.38,70.2,63.8,383,67.2,78,99,6,76.8,7.8,3.7,4,0,2.5,1.7,1.7,2.2,1.3
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,41,3,76.2,96.56,88,63.8,383,66.2,51,80,6,82.3,11.2,3,2.5,0,2.7,1,0.2,0.8,0.7
"Beau McCreery",COL,FWD,"Free Agent",25,102,6,279.4,38.65,56.8,63.7,382,62.8,63.3,74,6,76.8,8.5,6,2.5,0,4.3,0.5,1.2,0.7,0.3
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,29.71,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Kyle Langford",ESS,FWD,"Prince McAndrew",29,168,12,287.8,60.11,67.3,63.7,382,70.4,73.7,73,6,84.8,10,6.3,4.3,0.2,2,0.7,0.8,0.2,0.7
"Ned Reeves",HAW,RUC,"Jags to riches",27,48,8,272.7,58.73,63.8,63.6,318,63.6,65.3,77,5,52.6,4.2,4.4,1,26,2.6,0.6,0.6,0.6,0.4
"Jack Scrimshaw",HAW,DEF,"Free Agent",27,127,10,288.6,47.18,67.6,63.5,254,63.5,62.3,36,4,78.5,9.8,8,5.5,0,1.3,0.5,1.3,0,0
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,277,14,234.4,75.24,78,63.5,381,63.8,66.3,52,6,85.5,8.2,6.2,4.2,0,2.5,0.5,0.2,0.7,0.2
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,34.4,97.80,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Bayley Fritsch",MEL,FWD,"Free Agent",29,176,9,,25.31,64,63.4,317,63.4,63,62,5,85,8.4,4.4,3.8,0,1.2,0.6,0,2,0.6
"Steele Sidebottom",COL,MID,"Naughty Dog Entertainment",35,359,18,216.5,66.30,77.2,63.4,317,63.4,65.7,52,5,77.8,9.4,8.2,5,0,1.4,0.4,0.8,0,0.2
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,146,11,133.5,87.35,79.2,63.3,380,66.2,58,58,6,91.5,9.3,2.7,5.8,0,1.5,1.5,1.5,1.3,1.5
"Max Michalanney",ADE,DEF,"Free Agent",22,72,4,286.6,44.84,60.3,63.3,380,60.4,58.7,64,6,81.3,9,4.5,5.5,0,3,0.8,0.7,0,0
"Isaac Cumming",ADE,MID,"Baz’s 8-balls",27,110,10,281.9,69.74,67,63,315,63,49.7,19,5,78.8,9.6,5,3.2,0,3,0.8,1,0.8,0
"James Leake",GWS,DEF/FWD,"Free Agent",20,4,3,,29.30,39.2,63,63,63,63,63,1,69,9,7,6,0,1,0,0,0,0
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,74,8,102.3,82.81,84.2,63,252,63,61.7,70,4,65.5,7.3,3.8,2.8,19.3,2.3,1.3,1.5,0,0.5
"Mac Andrew",GCS,DEF,"Free Agent",22,71,5,227.6,66.85,61,63,378,60,63.3,63,6,84,8.3,8.2,4.5,3,1.8,1.2,1.2,0,0.2
"Matthew Carroll",CAR,DEF,"Free Agent",20,22,3,,19.67,53.1,63,315,63,62.3,83,5,78.2,10.2,5.6,4,0,1.2,0.4,0.4,0.8,0.4
"Toby Bedford",GWS,MID/FWD,GuldenEye,25,85,8,,43.60,57.9,63,126,63,63,51,2,67.5,5.5,8,2.5,0,3,1,0,1.5,1
"Darcy Fort",BRL,RUC,GuldenEye,32,62,8,270.3,58.32,69.2,62.8,314,62.8,55.7,50,5,65,7.2,4.6,3,17.2,2.2,1.2,1.8,0.2,0
"Mark O'Connor",GEE,DEF/MID,"Free Agent",29,151,10,,18.29,61.5,62.8,251,62.8,57.3,71,4,74.3,7.3,6.8,4,0,2.8,0.5,0.3,0.8,0.3
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,90,5,92.7,89.55,83.6,62.4,312,62.4,62.3,49,5,71.4,8,6.2,2.2,0,4.4,1,1,0.6,0.2
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,5,1,146.1,83.36,66.9,62.4,312,62.4,61.3,62,5,75.8,13.4,5,3,0,1.2,0.2,1,0.2,0
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,42,3,138.7,85.56,60.7,62.3,374,61.8,54.7,48,6,74.8,9.3,6.3,2,0,4,0.5,0.7,0.2,0.2
"Campbell Chesser",CAR,MID,"Free Agent",22,39,5,286.9,33.43,61.6,62.3,187,62.3,62.3,66,3,77.7,7.7,7.7,4,0,3.3,0.3,0.7,0,0.3
"Samson Ryan",RIC,RUC,"Scissorlift Victims Unit",25,27,6,,19.81,46,62,124,62,62,84,2,80,5.5,5.5,2.5,22.5,2,2.5,2,0,0
"Mason Wood",STK,MID/FWD,"Free Agent",32,162,14,250.9,63.82,69.8,61.7,370,64.4,55,75,6,81.5,9.2,5.2,3.7,0,2.3,0.5,0.5,0.7,0.5
"Koltyn Tholstrup",MEL,MID/FWD,"Free Agent",20,25,3,,26.41,54.5,61.5,369,63.2,66.7,73,6,81.5,10,7.7,3.3,0,1.5,1,0.7,0.2,0.2
"Shannon Neale",GEE,FWD,"Free Agent",23,51,6,236.3,54.47,62.6,61.5,369,65.8,63.7,69,6,89,5.7,3.2,3.3,5.8,2.7,1,1.2,2.2,1.2
"Jack Silvagni",STK,DEF,"Free Agent",28,134,11,263.8,57.22,64.8,61.3,368,58.2,56.7,21,6,94.5,10.5,4,5.8,0,2.2,0.7,2,0.2,0
"Matthew Johnson",FRE,MID,"Free Agent",23,61,5,206.7,69.05,73.1,61.3,368,60.4,64.3,70,6,72.8,8,8.7,2.2,0,3.2,0.2,0.8,0.5,0.2
"Harry Sharp",MEL,FWD,"Free Agent",23,40,6,,21.60,47.4,61.2,367,61.8,65.3,52,6,72.2,7.8,4.8,2.8,0,3.2,0.8,0.8,1.3,0.5
"Liam Baker",WCE,DEF,"Banks' Palm Cards",28,156,9,142.9,83.77,81,61.2,306,61.2,60.3,64,5,80.2,7.8,8.4,2.6,0,3.4,1,2.2,0.8,0.4
"Patrick Voss",FRE,FWD,"Free Agent",22,33,5,,24.07,54,61.2,367,61.4,57.3,65,6,89.3,7.7,4.3,3.8,0,3.3,1.2,1.8,1.2,2
