name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Harley Reid",WCE,MID,GuldenEye,21,58,3,55.1,96.44,86.7,76.3,1449,76,79.7,87,19,80.2,11.5,12.6,1.9,0,3.1,2.4,3.1,0.7,1.2
"Nick Madden",GWS,RUC,"The Forrie Crystals",22,8,4,232.3,78.66,67,75.8,379,75.8,67,71,5,68.4,3.4,10.2,2.6,26.8,3.4,2,1.8,0,0.4
"Willem Drew",PTA,MID,"The Forrie Crystals",27,149,10,184.5,87.41,78.3,75.8,1441,58.4,55,55,19,81.6,9.9,8.3,2.6,0,5.5,1.4,0.9,0.1,0.1
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",25,109,6,100.2,94.94,82.2,75.7,1362,80.6,75.3,70,18,74.8,9.4,10.9,3.6,0,3.9,1.2,1.7,0.5,0.3
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,84,8,103.2,90.15,84.2,75.4,1056,88.8,87.3,134,14,70.8,6.5,5.6,1.5,25.6,3.8,1.4,1,0.1,0.1
"Colby McKercher",NTH,DEF/FWD,"JD Vyvance",21,58,3,37.1,96.99,88.4,75.3,1430,79.6,72.7,69,19,80.9,13.1,8.5,3.5,0,2.3,0.3,0.9,0.3,0.2
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,144,9,61.9,96.31,85.8,75.3,1355,78,92,83,18,86.9,9.3,9.3,4.1,0,2.8,0.7,0.6,1,0.6
"Harry Morrison",HAW,MID,"Scissorlift Victims Unit",27,132,10,276.5,52.67,71.6,75.3,678,81.2,85,105,9,83.4,10.6,8.4,5,0,2.9,0.6,0.8,0.3,0
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",28,159,10,207.4,90.01,67.9,75.2,1353,77.2,77,63,18,81.2,8.6,11.6,4.5,0,2.5,0.4,0.6,0.6,0.6
"Cooper Lord",CAR,MID,"Houston we have a problem",21,28,3,182.0,75.38,75.4,75,375,75,73,86,5,75,11.2,9.8,3.8,0,2.2,1.2,0.4,0.2,0.4
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,71,6,183.3,88.37,76,75,1350,67.4,67.7,74,18,72.6,12.6,5.6,5.8,0,1.9,0.6,0.6,0.4,0.1
"Mason Redman",ESS,DEF,"Scissorlift Victims Unit",28,155,11,108.6,93.16,85.3,75,900,80.4,72,72,12,76.2,13.8,4.8,5.5,0,1.6,1,0.5,0.3,0.3
"Josh Rachele",ADE,MID/FWD,"Jags to riches",23,89,5,103.2,95.49,68.2,74.8,1422,59.2,64.7,46,19,81.3,11.6,5.6,3.2,0,2.8,0.9,1.3,1.7,0.8
"Karl Worner",FRE,DEF,"Houston we have a problem",24,50,5,,78.52,57.5,74.8,1422,79.6,67,49,19,81.1,11.7,7.4,6.2,0,2.1,0.7,0.9,0,0.1
"Oliver Francou",WCE,MID,"The Forrie Crystals",20,4,1,,71.00,67.7,74.8,299,74.8,71,66,4,67.5,9,8.8,3,0,6,1.5,1.5,0,0.3
"Joe Fonti",GWS,DEF,GuldenEye,21,39,3,296.0,84.40,52.6,74.5,1341,71.6,64,62,18,82.3,10.4,7.6,6.7,0,2.6,0.7,1.2,0.1,0
"Mac Andrew",GCS,DEF,GuldenEye,22,84,5,227.5,85.77,61,74.4,1414,75,68.7,76,19,89.5,11.3,6.8,6.9,1.8,1.6,1.2,1.3,0.1,0.1
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,77,5,100.8,95.21,75.8,74.3,1412,76,84.7,63,19,88.3,9.3,9.5,4.8,0,1.6,0.5,0.5,1.2,0.5
"Tom McCartin",SYD,DEF,"Prince McAndrew",26,168,9,,79.48,53.9,74.3,1188,68,70.7,31,16,92.3,10.2,9.3,7.2,0,1.4,1.1,1.1,0,0
"Wil Powell",GCS,DEF/MID,"Jags to riches",26,147,9,213.0,86.59,66.9,74.2,1261,66.6,70.7,41,17,81.5,10.4,7.1,4.9,0,3.5,0.6,0.8,0.2,0.4
"James Rowbottom",SYD,MID/FWD,"Heartbreak Jake & da Subs",25,159,8,154.5,88.24,78.8,74.1,1408,83.8,87,120,19,76.2,8.3,7.9,1.5,0,6.5,1.4,0.6,0.5,0.3
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,288,14,147.4,90.29,87.5,74.1,1112,80,70.7,71,15,64.1,7.3,13.2,3.8,0,3.9,0.7,0.9,0.1,0.1
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,177,10,247.1,82.08,65.1,73.9,1405,81.6,78.7,89,19,79.2,10.4,7.2,5.3,0,1.6,0.3,0.5,1.1,0.7
"Jacob Farrow",ESS,DEF/MID,"Lachie’s Flesh Clarrynet",18,17,1,162.7,90.70,62.5,73.9,1256,75.6,68,71,17,79.9,11,7.5,6.5,0,1.6,0.6,0.5,0.1,0.1
"Hugo Hall-Kahan",ADE,DEF/MID,iWalshMyslfwthATonInMyMid,22,7,3,,75.38,62.5,73.7,516,78,76.7,72,7,74,13.7,5.9,4,0,2.3,1,0.4,0,0
"Alex Neal-Bullen",ADE,FWD,uFlorent,30,219,12,234.0,88.51,70.6,73.6,1325,68.4,73,57,18,84,9.8,6.8,4,0,3.7,0.7,0.6,0.7,0.7
"Dylan Stephens",NTH,MID,iWalshMyslfwthATonInMyMid,25,100,7,,74.97,61.4,73.6,1398,69,70.3,76,19,84.6,12,8,5.3,0,1.6,0.8,1,0.2,0.5
"Deven Robertson",WCE,MID/FWD,"Free Agent",25,51,7,174.6,57.32,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Conor Nash",HAW,MID,"Free Agent",27,130,10,220.7,60.88,75.2,73.4,734,72.4,65.7,53,10,74.4,8,11.1,2.1,0,5.3,1.3,1,0.2,0.2
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,58,3,307.0,85.77,57,73.3,1320,62.2,59,55,18,80.9,8.9,10.5,3.2,0,3.9,0.6,0.8,0.3,0.3
"Lachie Schultz",COL,FWD,"Scissorlift Victims Unit",28,143,8,174.4,86.46,76.3,73.3,1246,64.6,60.7,37,17,77.8,8.1,6.4,4.5,0,4.1,1.4,0.9,1.2,0.8
"Nick Haynes",CAR,DEF,"The Forrie Crystals",34,249,15,288.6,57.18,71.5,73.3,1099,80,74.3,105,15,87.5,12.5,5.2,7.1,0,1.3,0.5,0.7,0,0
"Jeremy Howe",COL,DEF,"Free Agent",36,286,16,,61.97,52.3,73.2,1098,68,66,57,15,90,14.5,3,6.6,0,1.2,0.8,0.7,0.1,0
"Billy Wilson",CAR,DEF,uFlorent,21,15,3,,67.17,53.6,73.1,804,81.2,82,99,11,73.9,12.1,7.5,5.3,0,1.9,0.5,0.7,0,0.1
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",20,37,2,127.7,93.16,72.4,73.1,1097,68.6,69.7,71,15,83.7,9.4,10.6,4.2,0,2.8,0.8,1.1,0.3,0.3
"Isaac Quaynor",COL,DEF,"Houston we have a problem",26,150,8,,66.07,59.3,73.1,1243,67.8,67,83,17,82.2,10.5,6.9,6.3,0,2.5,0.6,0.6,0,0
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,280,14,136.1,76.74,84.6,73,730,71.4,75.7,71,10,61.6,7.2,13.5,2.9,0,4.2,0.9,0.7,0,0.1
"Tom Atkins",GEE,MID,"JD Vyvance",30,172,8,146.2,87.96,84.4,72.9,1385,74,82.3,81,19,74.3,7.6,11.2,1.5,0,6.2,1.1,1.3,0.2,0.1
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",28,131,10,190.1,88.24,72.6,72.5,1378,59.8,55,27,19,87.9,9.7,2.4,6.2,0,1.4,1.2,0.6,2.2,2.3
"Jarrod Berry",BRL,MID,"Kids can call you Bont-ju",28,198,10,147.9,88.37,82.1,72.5,1015,67,65,53,14,71.1,11.1,7,5.1,0,2.3,0.9,0.5,0.2,0.3
"Joel Freijah",WBD,MID/FWD,"Kids can call you Bont-ju",20,55,3,73.0,94.53,76.1,72.4,1376,66,57.7,88,19,83.6,10.1,8.5,4,0,3.3,0.6,1.2,0.4,0.5
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,76,4,136.5,78.25,78.8,72.4,796,68,64.7,47,11,86.5,11,5.7,5.5,0,3.2,0.9,0.9,0.1,0.1
"Ryan Lester",BRL,DEF,"Free Agent",33,248,16,,47.74,56.8,72.4,1086,62,72,74,15,87.7,11.3,5,7.8,0,1.5,0.5,0.5,0,0
"Mason Wood",STK,MID/FWD,"Lachie’s Flesh Clarrynet",32,174,14,251.6,85.77,69.8,72.2,1300,96.8,88.7,73,18,81.9,10.2,6.7,5.8,0,2,0.6,0.3,0.4,0.5
"Brent Daniels",GWS,MID/FWD,"Lachie’s Flesh Clarrynet",27,121,9,139.2,85.77,75.7,72.1,721,78.2,68.3,28,10,71,9.4,8.4,2.5,0,3.9,0.6,1.1,1.1,0.1
"Ned Long",COL,MID/FWD,"The Forrie Crystals",23,54,5,132.5,87.55,79.2,72,1224,75.4,72,56,17,72.4,6.2,9.8,2.9,0.1,6.1,0.5,0.8,0.4,0.7
"Cooper Harvey",NTH,DEF/FWD,"Naughty Dog Entertainment",22,17,4,,69.63,58.4,71.9,503,73,66.3,56,7,76.9,11.7,8,5.6,0,1.6,0.3,0.9,0,0
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,219,11,185.3,84.82,74.3,71.9,1151,70.2,57.7,47,16,79,10.6,9.6,3.9,0,2.4,0.8,0.8,0.1,0.2
"Hayden Young",FRE,MID,iWalshMyslfwthATonInMyMid,25,99,7,61.8,96.03,86.5,71.9,719,64,51,70,10,68.1,9.4,8.2,3.6,0.1,2.8,0.8,0.2,0.8,0.2
"Connor Budarick",WBD,DEF/FWD,"Kids can call you Bont-ju",25,68,7,203.2,73.46,54.1,71.8,934,58.4,53.3,15,13,76,12.5,6,4.8,0,1.9,0.8,0.4,0.1,0.1
"Jaspa Fletcher",BRL,DEF,"Xing’s Brother",22,87,4,49.8,94.39,86.3,71.8,1364,84.4,85.7,109,19,84.2,12.2,7,5.2,0,1.7,0.3,0.8,0.2,0.1
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,31,204,13,92.4,87.14,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Jye Caldwell",ESS,MID,"Prince McAndrew",25,103,8,36.8,94.53,99.6,71.6,1002,58.4,71.7,76,14,71.7,8.1,9,2.9,0,4.9,0.9,1,0.4,0.4
"Logan Morris",BRL,FWD,GuldenEye,21,63,3,222.6,86.18,61.5,71.6,1288,68.2,67,69,18,77.8,9.1,2.6,4.9,0.1,1.6,1.2,0.3,2.6,2.2
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,96,9,64.7,94.53,87.6,71.5,1358,90.4,100,76,19,59.8,4.9,6.9,2.2,24.3,3.5,1.4,1.4,0.2,0.1
"Noah Mraz",HAW,DEF,"Free Agent",20,4,2,,46.79,52.6,71.5,286,71.5,66.3,69,4,84.5,10.8,4.3,5.3,1.8,3,1.5,0.8,0.3,0.5
"Logan Evans",PTA,DEF,"Jags to riches",20,42,3,318.6,71.96,57.5,71.4,1357,70.4,71.7,56,19,85.6,13,4.5,5.6,0,2.1,0.7,1.1,0.1,0
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,25,6,207.1,90.42,65,71.3,855,70.8,72.3,42,12,78.8,4.8,5.1,2.1,32.2,1.8,1.2,0.8,0.3,0.2
"Tom Powell",NTH,MID/FWD,"JD Vyvance",24,99,6,113.3,82.63,83.4,71.3,570,62,61.3,49,8,76.3,10.1,6.6,5,0,2.8,0.5,0.6,0.4,0.8
"Dion Prestia",RIC,MID,"Xing’s Brother",33,251,16,284.7,66.89,73.5,71.1,995,71,74.7,88,14,70.7,9.7,10,3.6,0,3.1,0.4,0.8,0.1,0.1
"Hugh McCluggage",BRL,MID,"Jags to riches",28,221,10,30.0,97.54,102.4,71.1,853,68.4,74.3,115,12,66.2,9.3,8.5,3.8,0,3.3,0.6,0.9,0.6,0.5
"Peter Ladhams",SYD,RUC/FWD,"Free Agent",28,65,10,,38.71,60.6,71,142,71,71,42,2,71.5,7,7.5,1.5,22.5,1.5,2,1,0.5,0
"Mattaes Phillipou",STK,MID/FWD,"Xing’s Brother",21,61,4,87.9,94.25,74.7,70.9,1205,81.8,103.3,94,17,70.9,7.7,9.4,3.6,0,3.6,1,0.5,0.6,0.8
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,158,10,112.2,86.73,82.6,70.8,637,65.4,64,64,9,74.6,9.7,7.4,2.6,0,5.4,1.4,2,0.3,0
"Jai Serong",SYD,DEF/MID,"Xing’s Brother",23,28,5,280.3,85.91,40.9,70.8,1274,54,50.3,39,18,86.4,9.5,8.3,5.1,0,2.4,0.7,0.6,0.2,0.1
"Angus Sheldrick",SYD,MID,"Heartbreak Jake & da Subs",22,46,5,184.1,81.53,72.1,70.7,1202,65.6,66.7,70,17,59.9,9.3,11,2.2,0,3.8,0.6,1.1,0.2,0.4
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,166,12,207.2,85.23,71,70.6,989,64.2,66.3,66,14,82.8,7.4,5.1,4.2,12.3,1.6,1.4,1.1,1.3,1
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,54,3,76.1,95.35,88,70.6,1342,74.2,85.3,82,19,78.5,11.3,5.1,2.3,0,2.6,0.7,0.3,1.4,0.8
"George Wardlaw",NTH,MID,"Prince McAndrew",22,52,4,131.4,87.28,76.7,70.5,916,68.2,67,63,13,61.8,8.7,8.2,2.5,0,5.3,1.6,1.5,0.4,0.2
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,197,13,,56.63,56.8,70.2,1334,64.8,70.7,55,19,99.1,12.3,3.3,8.2,0,1.1,0.7,1.1,0.1,0.1
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,12,1,147.1,84.40,66.9,70,840,74.2,67,67,12,74.4,14.3,5.4,4.3,0,1.1,0.3,0.6,0.1,0
"Jack Bowes",GEE,MID,"Free Agent",28,152,10,,49.38,64.3,69.9,629,64.6,60,54,9,69.3,10.1,7.4,3.7,0,2.4,0.9,0.8,0.8,0.7
"Will Hayward",CAR,FWD,iWalshMyslfwthATonInMyMid,27,202,10,279.1,72.37,58.9,69.8,1256,61.2,54,78,18,79.8,9.2,6.8,5.3,0,2,0.7,0.9,1,0.8
"Keidean Coleman",BRL,DEF,iWalshMyslfwthATonInMyMid,26,78,7,133.0,83.04,74.6,69.7,836,64,48.3,27,12,73.8,12.6,4.6,5.8,0,1.3,0.5,0.3,0.2,0
"Patrick Retschko",RIC,MID,"Xing’s Brother",20,14,2,308.3,70.04,55.6,69.6,975,77.4,76.3,73,14,85.8,11,6.8,5,0,2.1,0.4,0.5,0.1,0.1
"Joel Fitzgerald",MEL,MID,"Xing’s Brother",22,6,1,,73.60,65.4,69.5,417,66.8,70,62,6,60.7,9.8,11,2.2,0,3.5,0.3,1,0,0.2
"Milan Murdock",WCE,MID/FWD,iWalshMyslfwthATonInMyMid,26,16,1,,79.89,67.8,69.4,1111,54,59.7,53,16,76.3,8.2,8.3,2.5,0,4,1.2,0.6,0.9,0.3
"Tom Papley",SYD,FWD,GuldenEye,30,210,11,284.9,52.67,63,69.4,972,59.6,75.3,75,14,72.6,10.3,5.2,3.1,0,2.5,1.1,1.1,1.6,1.4
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,110,7,154.5,86.59,70.1,69.3,1248,65.8,47.3,76,18,88.3,8.6,3.4,6.4,0,1.1,0.7,1,2.2,2.4
"Zach Guthrie",GEE,DEF,"Lachie’s Flesh Clarrynet",28,147,10,192.9,73.05,76.7,69.2,1314,67,67.3,89,19,77.9,10.3,6,5.3,0,2.8,0.8,0.6,0.1,0.1
"Brayden Cook",ADE,MID/FWD,"Scissorlift Victims Unit",24,48,6,302.1,79.21,54.3,69.1,1244,62.4,67.3,89,18,80.5,11.5,5.6,4.8,0,1.8,0.4,0.4,0.4,0.3
"Paul Curtis",NTH,FWD,"Xing’s Brother",23,94,5,159.2,81.40,70.2,69.1,1105,68,70.3,81,16,80.2,8.1,4.1,4.1,0,3.6,1.3,1.3,1.9,1.3
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,5.75,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,63,5,106.6,88.92,83,69,1035,69.8,64.7,61,15,82.7,10.2,7.3,4.4,0,2.2,1.3,0.3,0.1,0.4
"Kade Chandler",MEL,FWD,"Naughty Dog Entertainment",26,98,8,247.7,77.43,67.9,68.9,1310,66,61,51,19,82.7,8.2,7.6,2.6,0,4.4,0.6,0.8,0.8,0.7
"Elliot Yeo",WCE,MID,"Free Agent",32,229,15,195.2,77.29,78.6,68.8,1170,46.6,48.7,54,17,69.3,8.9,6.2,2.5,0,4.9,1,1.2,0.7,0.6
"Harry Perryman",COL,DEF,"Jags to riches",27,169,10,263.2,67.31,66.3,68.8,1032,68,66.3,55,15,77.3,10.9,5.9,4.7,0,2.8,0.3,0.5,0,0.1
"Charlie Curnow",SYD,FWD,"Xing’s Brother",29,167,11,107.8,93.84,73.9,68.6,1234,77.4,67.7,70,18,86,9.2,2.2,4.9,0,1.1,1.4,1.2,3,1.6
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",22,76,4,103.3,89.19,73.7,68.6,1098,76.8,75.7,64,16,85.7,8.9,7.6,5,0,2.6,0.6,0.8,0.3,0.9
"Daniel Curtin",ADE,MID,"Jags to riches",21,44,3,120.5,90.97,76.5,68.4,821,73.4,80,94,12,81.3,10,4.8,4.4,0,3.8,0.7,0.5,0.2,0.3
"Neil Erasmus",FRE,MID,"Houston we have a problem",22,58,5,211.0,77.70,71.4,68.4,1299,65.2,72.3,47,19,73,8.8,8.8,3.8,0,2.8,0.7,0.7,0.4,0.4
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,60,3,203.2,85.36,52.8,68.4,1162,68.2,68.3,79,17,77.7,8.1,5.4,2.4,0,2.4,1,0.6,2.8,1.2
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,23,3,206.8,70.45,70.7,68.3,615,62,60.3,51,9,71.8,10.8,7.9,2.7,0,3.3,1.3,1.6,0.3,0.2
"Marc Pittonet",CAR,RUC,iWalshMyslfwthATonInMyMid,30,96,12,194.2,83.31,79,68.3,1092,64.2,64.7,49,16,71.4,5.2,6.9,1.2,23.6,3.3,1.2,1.7,0.4,0.2
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",24,94,6,54.9,95.76,84,68.3,1092,63.4,65,70,16,83.7,8.4,4.3,5.4,2.5,1.5,0.9,0.6,1.5,1.3
"Nathan O'Driscoll",FRE,MID,"Free Agent",24,50,6,260.9,57.46,67.1,68.2,818,68.6,73.3,91,12,78.4,8.3,10.5,3.7,0,2.3,0.8,0.2,0.3,0.2
"Jake Soligo",ADE,MID/FWD,"Heartbreak Jake & da Subs",23,102,5,92.6,91.24,83.6,67.9,1154,77.8,79,66,17,74.2,9.2,7.2,2.7,0,4.1,1.4,1.3,0.5,0.4
"Cam Rayner",BRL,FWD,GuldenEye,26,186,9,164.2,87.69,70.6,67.5,1283,82.4,78,62,19,81.2,8.8,6.6,4,0.1,2.5,0.8,0.9,1.1,0.9
"Harris Andrews",BRL,DEF,"Free Agent",29,255,12,240.7,47.88,63.5,67.1,1074,77.2,87,102,16,94.3,9.8,5.4,7.8,0,1.2,0.5,0.6,0,0
"Jake Lever",MEL,DEF,"Free Agent",30,204,12,,34.06,56.1,67.1,1207,61.2,67.7,74,18,95.6,10.8,4.7,7.2,0,1.4,1.2,1.1,0,0
"Connor O'Sullivan",GEE,DEF,"Free Agent",21,45,3,209.5,75.79,61.3,67,1273,67.6,70,82,19,91.9,9.8,6.2,6.9,0.1,1.5,1.2,1.1,0.1,0.1
"Jaxon Prior",ESS,DEF/MID,"Free Agent",25,80,7,333.2,45.83,64.6,67,1206,62.2,67.7,63,18,83.8,11.9,4.7,4.9,0,1.9,0.8,0.5,0,0.2
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",27,116,9,41.6,94.53,90.2,66.9,1071,66.6,67,83,16,74.2,6.4,6.7,3.3,18.6,1.6,1.2,2.1,0.7,0.6
"Jacob Hopper",RIC,MID,"Free Agent",29,177,11,151.4,56.63,83.1,66.8,802,71,72,72,12,74,9.7,11.8,2.3,0,2.6,1.3,1.5,0,0.3
"Ryan Maric",WCE,DEF/MID,"Free Agent",21,62,4,160.1,65.12,76.3,66.7,734,61.6,66,79,11,78.6,9.9,8.1,4.1,0,2.2,0.7,0.5,0.1,0.2
"Jay Polkinghorne",GEE,FWD,"Free Agent",20,2,2,,25.58,48.9,66.5,133,66.5,66.5,63,2,75,9,2,7,0,0.5,0,0.5,2,2
"Andrew McGrath",ESS,DEF,uFlorent,28,196,10,89.7,83.17,86.7,66.4,1063,64.6,61.7,64,16,78.9,9.6,9.2,3.8,0,2,0.5,0.4,0.1,0
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,157,11,133.4,81.40,79.2,66.4,1129,54,35.7,2,17,81.5,8.9,4.3,5.5,1.5,1.4,1.7,1.2,1.3,1.4
"Jack Carroll",STK,DEF/MID,"Free Agent",23,36,6,304.6,39.95,45.4,66.4,797,65.6,73.3,72,12,79,10.3,5.1,6.1,0,1.9,0.4,0.4,0,0.2
"Jarrod Witts",GCS,RUC,GuldenEye,33,217,15,122.9,74.83,87.5,66.3,796,49.8,35.7,36,12,67,5.5,5.1,1.5,30.1,1.9,1.3,1.7,0.2,0.1
"Ben Keays",ADE,FWD,"Houston we have a problem",29,180,11,141.0,78.66,78,66.1,1256,70.8,75.7,69,19,86.5,8.4,6.6,2.9,0,3.1,0.8,0.8,1.3,0.5
"Harry Himmelberg",GWS,DEF,"The Forrie Crystals",30,220,11,190.8,72.50,78.1,66.1,1256,78,80.7,75,19,86.9,10.1,7.3,5.9,0,1.3,0.4,0.8,0.1,0.1
"Kai Lohmann",BRL,FWD,"Xing’s Brother",23,72,5,313.4,62.24,56.2,66,1254,87.8,92,87,19,78.5,7.6,4.5,3.9,0,2.9,0.7,1.2,2.1,1
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,290,14,232.3,76.06,78,65.9,1252,53.8,49,43,19,85.2,9.2,7.4,4,0,2.2,0.4,0.5,0.6,0.2
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,183,14,273.2,35.84,62.5,65.9,593,69.8,57.3,72,9,71.3,11.1,6.3,2.9,0,2.9,0.7,0.9,0.2,0.3
"Corey Wagner",FRE,MID,"Prince McAndrew",29,70,8,,25.58,65.6,65.8,855,61.6,64,56,13,75.2,11.1,6.7,3.5,0,2.4,0.3,0.5,0,0.3
"Kyle Langford",ESS,MID/FWD,"Free Agent",29,177,12,282.3,52.94,67.3,65.8,987,66.4,49.3,38,15,85.3,9.5,6.6,5.3,0.1,2,0.7,0.9,0.3,0.6
"Darcy Fogarty",ADE,FWD,"Free Agent",26,138,9,,32.01,60.1,65.7,788,77.2,80,94,12,79.1,8,3.8,4.8,0,2.3,0.8,1.1,2.1,0.8
"Sam Lalor",RIC,MID/FWD,"Xing’s Brother",19,20,2,92.9,91.79,64.6,65.7,591,63,54.7,50,9,75.2,9.6,6.2,3.7,0.1,2.4,0.7,1.4,1.1,0.7
"Sam Clohesy",GCS,MID,"Free Agent",23,43,3,289.5,42.54,65.7,65.6,590,55.8,66.7,75,9,73.4,9,7.1,4.7,0,2.7,0.6,0.9,0.2,0.4
"Charlie Cameron",BRL,FWD,"Free Agent",32,273,13,,44.60,53.3,65.4,1242,58,58.3,64,19,78.8,9.3,2.3,3.6,0,2.4,1.1,0.8,2.2,0.8
"Jack Silvagni",STK,DEF,"Free Agent",28,147,11,265.7,53.49,64.8,65.2,1239,66.8,71,73,19,93.2,9.7,5.2,6.3,0,2.1,0.8,1.4,0.3,0.2
"Xavier Duursma",ESS,MID,"Free Agent",26,128,8,184.2,60.47,78.6,65.2,1174,61.4,55.3,40,18,77.8,7.7,8.3,4.9,0,2,1.2,0.4,0.4,0.2
"Flynn Riley",CAR,RUC,"Free Agent",22,1,1,,21.48,46.3,65,65,65,65,65,1,62,4,2,1,17,5,3,0,1,0
"Shannon Neale",GEE,FWD,"Kids can call you Bont-ju",24,64,6,236.6,63.20,62.6,65,1235,61.8,58.7,82,19,89.8,6.4,4.1,4.3,4.9,2.6,0.7,1.2,1.9,1
"Patrick Voss",FRE,FWD,"Free Agent",23,45,5,,48.15,54,64.9,1169,61.4,60.3,64,18,87.1,7.7,3.7,4.2,0,3.1,1.2,1.5,1.9,1.6
"Rory Lobb",WBD,DEF,"Free Agent",33,215,13,,37.07,55.2,64.9,1038,75.4,86.7,78,16,85.1,7.6,3.4,4.4,10,2.9,0.8,0.7,0.3,0.4
"Miles Bergman",PTA,DEF/MID,"Prince McAndrew",24,114,7,75.0,88.78,80,64.8,777,69.6,86.3,86,12,75.3,10.1,4.8,5.5,0,2.1,0.5,0.8,0.3,0.3
"Steele Sidebottom",COL,MID,"Scissorlift Victims Unit",35,371,18,216.3,52.26,77.2,64.8,1102,70,73.7,75,17,78.9,8.9,7.8,4.6,0,2.1,0.2,0.5,0.2,0.1
"Jake Stringer",GWS,FWD,"Free Agent",32,246,14,,32.83,57.2,64.3,1221,68.4,66,70,19,84.7,9,3.1,4,0,1.8,0.9,0.8,1.9,1.8
"James Trezise",RIC,DEF/MID,"Free Agent",24,38,4,,42.95,52.5,64,896,61,49.7,26,14,79.5,7.9,8.2,4.6,0,2.6,0.9,0.6,0.1,0.1
"Lachie Jaques",WBD,DEF,"Free Agent",20,8,2,258.7,55.27,52.9,64,512,50,45.7,44,8,76.3,10.4,5.1,4.5,0,2.4,1,0.5,0,0.1
"Oliver Greeves",HAW,MID,"Free Agent",19,3,1,273.4,49.52,61.6,63.7,191,63.7,63.7,65,3,66,6.7,8.7,5.7,0,1.7,1.3,0.3,0.3,0.3
"Sam Wicks",SYD,DEF,"Free Agent",26,102,8,,15.46,52.5,63.7,955,67,66.7,61,15,81,9.7,7.7,3.8,0,2.5,0.5,1.1,0.1,0.2
"Lachie Cowan",CAR,DEF,"Kids can call you Bont-ju",21,56,4,210.9,58.82,68.6,63.6,1145,69.4,72.7,96,18,80.7,10.9,4.8,5.3,0,1.8,0.2,0.7,0,0
"Dyson Sharp",ESS,MID,"Xing’s Brother",19,11,1,128.5,84.27,72.8,63.5,699,81,86.7,102,11,69.4,7.6,8,3.9,0,2.8,1,0.4,0.3,0.1
"Luke McDonald",NTH,DEF,"Free Agent",31,235,13,,22.57,60.3,63.5,1079,57.6,52.3,28,17,85.3,10.1,5.5,5.5,0,1.9,0.7,0.9,0.1,0
"Rhyan Mansell",RIC,FWD,"Scissorlift Victims Unit",26,79,6,,35.70,58.9,63.5,381,60.4,55.7,55,6,74.5,8,3,4.2,0,3.3,0.7,0.7,1.3,1
"Ryan Angwin",GWS,MID,"Free Agent",23,46,6,245.9,46.51,71.2,63.5,1016,68.6,68.7,84,16,81.4,8,8.9,3.4,0,2.6,0.6,0.8,0.4,0.2
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",23,51,5,36.6,92.07,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
