name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,132,9,61.3,97.12,85.8,77.2,463,84,74,65,6,87.5,10.5,9.2,4,0,2.3,0.5,0.8,1.2,1
"Colby McKercher",NTH,DEF,"JD Vyvance",21,46,3,36.7,97.39,88.4,77.1,540,87,78.3,69,7,80,14.1,8,2.7,0,2.4,0.4,0.4,0.3,0
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,47,3,313.0,80.93,57,76.9,538,80,70.7,76,7,84.1,10.4,10.3,3.7,0,3.3,0.7,1,0.4,0.4
"Massimo D'Ambrosio",HAW,MID,"Jags to riches",22,73,5,180.3,82.17,75.9,76.9,538,87.8,91.7,106,7,80.6,12,6.4,5.3,0,2.9,0.4,0.6,0.3,0.3
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,185,13,,48.97,56.8,76.7,537,72.2,74.3,79,7,99.6,12.6,4.1,9.4,0,1.4,0.6,1.3,0,0
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,127,10,222.2,78.19,75.2,76.7,537,78,76.7,83,7,74.6,7.7,11.6,2.4,0,5.9,0.9,1,0.3,0.1
"Josh Treacy",FRE,FWD,"JD Vyvance",23,87,6,165.7,94.92,68.8,76.6,536,72,54,58,7,88.7,8.7,3.9,6.7,0,2.7,1.6,1.6,2.3,1.1
"Jack Bowes",GEE,MID,"The Forrie Crystals",28,147,10,,69.55,64.3,76.5,306,76.5,77.7,65,4,72,10,9.3,4.5,0,2.8,0.5,0.8,0.8,0.8
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,18,3,206.0,76.54,70.7,76.3,305,76.3,85,83,4,77.5,11,8,3.5,0,4,2,1,0.3,0.3
"Jagga Smith",CAR,MID,"Jags to riches",20,7,2,66.0,96.16,69.2,76.1,533,70.4,70,89,7,74.3,10.1,12.6,2.9,0,2.9,0.9,0.7,0.3,0.1
"Josh Ward",HAW,MID,"Jags to riches",22,74,5,124.9,92.46,77,76.1,533,70.6,52.7,61,7,77,10.9,10.3,3.6,0,3.3,0.7,0.6,0,0.1
"Jeremy Sharp",FRE,MID,"Free Agent",24,61,7,,10.84,56.2,76,76,76,76,76,1,71,8,6,8,0,1,0,0,2,0
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,71,4,135.8,87.65,78.8,76,456,77.4,80.3,62,6,88,11.5,6.3,6,0,2.8,0.8,0.8,0.2,0.2
"Hayden Young",FRE,MID,iWalshMyslfwthATonInMyMid,25,92,7,62.1,96.43,86.5,75.7,227,75.7,75.7,67,3,71.7,10.3,9.7,4.7,0.3,2.3,0.3,0.3,0.3,0.3
"George Wardlaw",NTH,MID,iWalshMyslfwthATonInMyMid,21,44,4,130.4,92.04,76.7,75.6,378,75.6,79,75,5,58.6,8.6,9.2,2.8,0,6,1.4,1.2,0.2,0
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,99,7,155.3,86.97,70.1,75.6,529,79,80.3,116,7,90.4,8.6,4.3,6.7,0,1.6,0.3,1,2.6,2.1
"Tom Papley",SYD,FWD,GuldenEye,29,203,11,286.2,66.53,63,75.3,527,84.2,83.3,91,7,73,10.6,6.1,3.6,0,3.3,1,0.9,1.3,1.3
"Ed Langdon",MEL,MID/FWD,"Naughty Dog Entertainment",30,209,12,180.0,86.97,74.2,75,525,76.8,82,91,7,88.6,9.9,8,6.1,0,2,0.4,0.4,0.6,0.4
"Luke McDonald",NTH,DEF,"The Forrie Crystals",31,225,13,,43.62,60.3,75,525,77.4,75.7,59,7,85.4,12.1,5.3,6.4,0,2.4,0.7,0.9,0.1,0
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",23,85,6,54.3,97.94,84,75,525,71.2,69.3,46,7,85.9,10.1,3.1,5.9,1.1,1.7,1.4,0.1,1.7,1.4
"Mitch Lewis",HAW,FWD,"Heartbreak Jake & da Subs",27,85,10,,67.08,62.5,74.9,524,81.2,86,60,7,78.4,9.4,3.7,7.3,0,1.9,1,0.6,1.6,1.1
"Jake Lever",MEL,DEF,"Prince McAndrew",30,193,12,,37.17,56.1,74.6,522,78.2,73,83,7,92.9,12.3,3.3,8.3,0,2,1.3,1,0,0
"Tim Kelly",WCE,MID/FWD,"Heartbreak Jake & da Subs",31,170,9,203.2,90.26,72.9,74.5,447,72.2,68.7,65,6,72.8,10.8,11.2,3.3,0,2.8,0.5,0.8,0,0.3
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,55,5,106.3,92.32,83,74.4,521,71.4,84.7,92,7,84.1,12.4,8,4.4,0,1.3,1.9,0.4,0.3,0.4
"Tom Powell",NTH,MID,"JD Vyvance",24,98,6,113.3,92.73,83.4,74.4,521,75.2,62.3,48,7,77.6,11,7,5.3,0,2.4,0.6,0.7,0.4,0.9
"Cooper Lord",CAR,MID,"Banks' Palm Cards",21,26,3,181.6,84.91,75.4,74.3,223,74.3,74.3,67,3,72.3,11,10.3,2.7,0,2.7,1.3,0.7,0.3,0.7
"Elliot Yeo",WCE,MID,GuldenEye,32,217,15,195.7,85.87,78.6,74.2,371,74.2,72.3,90,5,62,9.2,7.8,1.8,0,4.8,0.8,1,1.4,0.2
"Isaac Quaynor",COL,DEF,"Naughty Dog Entertainment",26,140,8,,50.75,59.3,74,518,66.8,82.3,99,7,84.1,12,6,6.6,0,1.9,0.6,0.6,0,0
"Harry Perryman",COL,DEF,"Jags to riches",27,161,10,263.1,75.86,66.3,73.9,517,73,87,67,7,81.1,10.9,7.6,5.6,0,2.7,0.4,0.7,0,0.3
"Joel Freijah",WBD,MID/FWD,"Kids can call you Bont-ju",20,43,3,71.9,96.02,76.1,73.9,517,77.4,61.7,64,7,88.6,9.4,10.3,3.9,0,3.4,0.6,1.6,0.6,0.4
"Keidean Coleman",BRL,DEF,"Lachie’s Flesh Clarrynet",26,73,7,133.1,93.55,74.6,73.7,516,77,63.7,52,7,79.1,12.3,5.4,6.3,0,1.3,0.7,0.1,0.3,0
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,148,10,208.2,85.87,67.9,73.7,516,66.6,84.7,83,7,80.4,9,10.6,4.6,0,2.7,0.7,0.7,0.3,0.7
"Deven Robertson",WCE,MID/FWD,"Free Agent",24,51,7,174.8,61.59,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Charlie Cameron",BRL,FWD,"Free Agent",31,261,13,,34.02,53.3,73.4,514,66.6,73.7,101,7,80.9,10.4,2.1,3.9,0,3.3,1.6,0.9,2.3,0.4
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",19,27,2,126.3,92.87,72.4,73.4,367,73.4,84,78,5,83.2,10.6,9.8,4.8,0,2.2,1,1.6,0.4,0.2
"Bailey J. Williams",WCE,RUC/FWD,"Kids can call you Bont-ju",26,91,8,,75.17,56.8,73.3,220,73.3,73.3,61,3,73.7,7,6,2.7,22.7,2.3,3,1,0,0.3
"Liam Duggan",WCE,DEF,"Banks' Palm Cards",29,207,12,161.8,87.24,83.2,73.3,513,72.4,78,69,7,79.1,14,5.3,5,0,1.6,1,0.6,0,0.1
"Jaxon Prior",ESS,DEF/MID,GuldenEye,24,68,7,333.5,59.53,64.6,73.2,439,80.2,80,69,6,82.7,12.2,5.8,5.5,0,2.2,0.8,0.3,0,0
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,59,6,183.5,85.87,76,73.2,439,71.8,50.7,48,6,74.3,12.3,7.3,5.2,0,1.3,0.7,0.7,0.3,0
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,111.1,91.08,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Andrew McGrath",ESS,DEF,"Banks' Palm Cards",27,187,10,89.5,93.83,86.7,72.9,510,71.6,66,73,7,81.4,9.4,10.7,4.1,0,2.6,0.9,0.4,0.1,0
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,50,3,205.9,88.89,52.8,72.9,510,65.4,64.7,66,7,79.9,9,5.9,3,0,2.6,0.9,0.9,2.6,1.1
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,48,3,131.4,90.95,70.3,72.7,509,72,74.7,89,7,83.4,10.1,10,4,0,2,1.1,1,0.6,0.7
"Nick Haynes",CAR,DEF,"Houston we have a problem",33,237,15,290.4,55.42,71.5,72.7,218,72.7,72.7,67,3,89.3,13,5.3,6.7,0,1.7,0.3,1.3,0,0
"Jai Serong",SYD,DEF/MID,"Baz’s 8-balls",23,17,5,282.4,72.84,40.9,72.4,507,75.2,70.7,80,7,88,10.4,8,4.4,0,3.1,1,0.9,0.1,0
"Jack Lukosius",PTA,FWD,"Free Agent",25,127,8,317.6,47.19,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"Ryan Lester",BRL,DEF,"Prince McAndrew",33,240,16,,29.90,56.8,72.3,506,73.8,67,86,7,89.9,12.1,4.3,7.9,0,1.1,0.4,0.4,0,0
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,65,5,100.4,95.20,75.8,72.1,505,74,75.7,59,7,84.3,8.4,9.6,5,0,1.6,0.7,0.6,1.1,0.6
"Alex Neal-Bullen",ADE,FWD,"Banks' Palm Cards",30,207,12,235.7,82.03,70.6,72,432,65.8,74,72,6,83.2,11,6.5,3.8,0,2.7,0.5,0.8,0.8,0.8
"Lachie Jaques",WBD,DEF,"Houston we have a problem",19,6,2,258.5,82.03,52.9,72,432,71.2,56.7,57,6,77.7,11.3,6.2,4.8,0,2.7,1.3,0.3,0,0.2
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,67,4,92.3,95.20,72.3,71.8,287,71.8,67,59,4,78,9.3,5.5,3.8,0,3.8,1.3,1.8,1.5,1.8
"Ned Long",COL,MID,"The Forrie Crystals",23,43,5,132.8,83.40,79.2,71.7,430,72.8,71.7,87,6,71.8,6,10.2,2.2,0,6.7,0.5,1,0.3,0.7
"Tom McCartin",SYD,DEF,"Prince McAndrew",26,159,9,,32.78,53.9,71.7,502,72.6,89.7,91,7,94.6,9.3,11.4,7,0,0.7,1.4,1.4,0,0
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,91.3,91.91,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Harris Andrews",BRL,DEF,"Free Agent",29,243,12,233.3,49.25,63.5,71.5,286,71.5,74,63,4,94.3,10.8,7,7.8,0,0.8,0.5,0.5,0,0
"Leek Aleer",GWS,DEF,"Free Agent",24,27,5,,25.24,44.8,71.5,143,71.5,71.5,70,2,67.5,5,5,2.5,11,5,2,0.5,1,1.5
"Cam Mackenzie",HAW,MID,"Naughty Dog Entertainment",22,51,4,197.4,83.95,64.3,71.4,357,71.4,63,67,5,67.6,9.2,9,2.8,0,4.4,1.2,1,0.2,0.4
"Harley Reid",WCE,MID,GuldenEye,21,46,3,54.7,95.88,86.7,71.3,499,66.4,70,77,7,81.1,10.9,12,2.4,0,2.1,2.1,2.4,0.6,0.6
"Logan Morris",BRL,FWD,GuldenEye,20,51,3,221.6,83.13,61.5,71.2,427,69.8,55.7,49,6,81,10,3.3,4.8,0,1.2,1.7,0.3,2.2,1.7
"Harry Morrison",HAW,MID,"Free Agent",27,125,10,277.9,35.94,71.6,71,142,71,71,73,2,81.5,10.5,8,5,0,3,1,1.5,0,0
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,84,9,65.1,95.06,87.6,71,497,72.4,72.7,74,7,57.1,4.7,6.7,2.7,23.9,3.4,1.1,1.7,0.3,0
"James Worpel",GEE,MID,"Banks' Palm Cards",27,152,9,147.2,90.81,79.7,70.8,283,70.8,63.7,47,4,69.3,8.3,8,2.3,0,6.3,0.8,2,0.5,0.5
"Corey Wagner",FRE,MID,"Free Agent",29,64,8,,27.02,65.6,70.7,495,76.8,81,104,7,77.9,12.4,7,4.1,0,2,0.1,0.4,0,0.1
"Max Hall",STK,FWD,"Prince McAndrew",24,30,3,142.1,91.22,68.9,70.7,495,61.2,56.7,76,7,81.6,8.7,7.7,3.6,0,2.9,0.9,0.7,1.3,0.6
"Connor Idun",GWS,DEF,"Free Agent",25,124,8,206.9,79.84,72.7,70.6,494,69,63,71,7,97.9,9.6,9.9,5.7,0,1.4,0.6,0.4,0,0
"Darcy Byrne-Jones",PTA,FWD,"Jags to riches",30,228,13,,56.24,55.7,70.6,494,77.2,72.7,76,7,76.9,10.6,5.6,5.3,0,2,0.6,0.1,0.6,0.3
"Harry Rowston",GWS,MID,"Baz’s 8-balls",21,21,4,191.1,69.27,70.1,70.5,282,70.5,73,93,4,67,11,4.8,4.5,0,2.8,0.3,0.5,0.8,0.3
"Sam Clohesy",GCS,MID,"Free Agent",23,39,3,291.1,55.42,65.7,70.4,352,70.4,69.3,41,5,75.4,10.6,6.8,4.8,0,2.4,0.8,0.8,0.4,0.2
"Sam Lalor",RIC,MID/FWD,"Baz’s 8-balls",19,18,2,91.5,94.24,64.6,70.4,493,69.2,72.3,66,7,75.7,10.4,6.1,4.1,0,2.7,0.9,1.6,1.1,0.6
"Jake Riccardi",GWS,RUC/FWD,GuldenEye,26,95,7,196.1,84.91,69.5,70.3,422,65.4,64.7,55,6,76.5,8.5,4.5,4.5,7.2,2,0.7,1.3,1.7,0.5
"Jeremy Howe",COL,DEF,"Free Agent",35,276,16,,18.79,52.3,70.2,351,70.2,82.7,85,5,88.6,13,2.6,7.8,0,1,1,0.8,0,0
"Zac Williams",CAR,DEF/FWD,"Kids can call you Bont-ju",31,180,14,273.6,66.94,62.5,70.2,421,74.2,80.3,74,6,70.3,11.3,7,2.2,0,3.7,0.7,0.7,0.3,0.3
"Izak Rankine",ADE,MID/FWD,"Jags to riches",26,111,8,42.4,97.81,87.5,70,420,70.8,90,89,6,80.8,10.7,5.7,2.5,0,3.3,1,1.2,1.2,1.3
"Karl Worner",FRE,DEF,"Free Agent",23,38,5,,34.98,57.5,69.7,488,65,72,76,7,79,10.1,6.7,5.9,0,2.7,0.9,1.1,0,0
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,278,14,234.4,72.84,78,69.1,484,76.4,68,103,7,85,9,6.6,4.7,0,2.6,0.4,0.1,0.7,0.3
"Jedd Busslinger",WBD,DEF,"Free Agent",22,8,4,,10.15,45.2,69,69,69,69,69,1,96,14,5,5,0,1,1,1,0,0
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,9.05,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Connor O'Sullivan",GEE,DEF,"JD Vyvance",20,33,3,209.3,72.29,61.3,68.9,482,71.4,67.7,83,7,89.6,10.1,6.4,6.9,0,1.7,1.4,1.1,0,0.1
"Brayden Cook",ADE,MID/FWD,"The Forrie Crystals",23,37,6,311.4,65.57,54.3,68.6,480,69.6,69.7,72,7,81.4,11.1,6,4.9,0,1.3,0.4,0.3,0.6,0.4
"Paul Curtis",NTH,FWD,"Jags to riches",23,85,5,158.2,79.42,70.2,68.4,479,75,92,96,7,78.3,8.4,3.9,4.3,0,2.9,1.9,1.6,2.1,1.1
"Mark Blicavs",GEE,RUC,"Banks' Palm Cards",35,301,15,251.2,82.72,70.2,68.3,410,69.6,60.3,14,6,66.7,6.2,7.8,2.5,11.5,3.8,1,0.8,0.2,0.3
"Zach Guthrie",GEE,DEF,GuldenEye,27,135,10,192.6,77.50,76.7,68.3,478,67,67.7,55,7,75.9,9.6,6.1,5,0,3.1,1,0.4,0,0
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,6,1,146.1,82.85,66.9,68.2,409,68.6,75.3,97,6,75.3,14.5,6,3.3,0,1,0.2,0.8,0.2,0
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",21,67,4,101.6,91.77,73.7,68.1,477,66.8,74.3,65,7,85.9,9,7.6,4.4,0,2.1,0.3,0.3,0.6,1.3
"Tom Blamires",NTH,DEF/MID,"Baz’s 8-balls",23,6,1,,58.57,65.3,68,408,66.2,65.3,72,6,80.3,11.5,7.2,3.7,0,1.5,0.8,0.3,0.3,0.3
"Heath Chapman",FRE,DEF,"Free Agent",24,72,6,330.6,52.26,58.5,67.7,474,69.6,66.7,49,7,84.6,12.1,6.1,5.3,0,1.4,0.3,1,0,0.1
"Isaac Cumming",ADE,MID,"Free Agent",27,111,10,281.9,61.32,67,67.7,406,62,61.3,91,6,78.8,9.8,5.3,3.7,0,3.5,1,0.8,0.7,0
"Jayden Laverde",GWS,DEF,"Banks' Palm Cards",30,152,12,,42.25,64.7,67.7,474,63.2,63,35,7,88.9,10.6,5.9,7,0,1.7,0.3,1.3,0,0
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,86,8,249.1,70.92,67.9,67.7,474,70,62.3,48,7,80.4,7.9,7.3,2.9,0,3.4,0.6,0.6,1.3,0.7
"Mac Andrew",GCS,DEF,"Free Agent",22,72,5,227.6,62.28,61,67.7,474,69.4,76,96,7,85.6,9.3,7.7,4.9,3,2.1,1.1,1,0,0.1
"Ryan Angwin",GWS,MID,"Free Agent",23,37,6,245.2,63.10,71.2,67.7,474,71.4,57,74,7,84.3,8.6,9.6,3.3,0,3,0.4,0.7,0.4,0.1
"Kyle Langford",ESS,MID/FWD,"Prince McAndrew",29,169,12,287.8,65.71,67.3,67.3,471,79.2,88.3,89,7,84.1,9.9,7,4.4,0.1,2.3,0.6,0.9,0.4,0.6
"Bayley Fritsch",MEL,FWD,"Scissorlift Victims Unit",29,177,9,,27.71,64,67.2,403,67.6,67,86,6,84.3,8.8,4.3,3.5,0,2,0.8,0,2,0.7
"Jack Scrimshaw",HAW,DEF,"Free Agent",27,128,10,288.6,45.13,67.6,67.2,336,67.2,66,82,5,79.4,9.6,9.4,5.4,0,1.8,0.4,1.4,0,0
"Max Michalanney",ADE,DEF,"Free Agent",22,73,4,286.6,42.39,60.3,67.1,470,67,69.3,90,7,81.1,9.3,5.3,6,0,3.1,0.7,0.9,0,0
"Jack Carroll",STK,DEF/MID,"Free Agent",23,31,6,305.0,32.10,45.4,67,469,66.6,77.3,106,7,79.9,10.9,4.1,6.1,0,2.1,0.7,0.6,0,0.1
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,98,6,99.2,90.95,82.2,66.9,468,59.4,66.7,65,7,78.1,8.6,9,3.1,0,3.7,1,2.1,0.7,0
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,107,9,42.0,97.53,90.2,66.9,468,60,51.3,58,7,74.9,6,7.3,3.9,19.3,1.3,1,1.4,0.1,0.7
"Steele Sidebottom",COL,MID,"Naughty Dog Entertainment",35,360,18,216.5,65.57,77.2,66.7,400,70.2,56.7,83,6,75.5,9.7,8.2,5.5,0,1.3,0.3,0.7,0.2,0.2
"Aaron Cadman",GWS,FWD,"Jags to riches",22,61,4,199.4,76.54,58.4,66.5,133,66.5,66.5,63,2,74.5,7.5,3,4,0,0.5,2,0,3.5,1
"Christian Moraes",PTA,MID,"Free Agent",19,16,2,272.8,38.82,65.8,66.5,133,66.5,66.5,96,2,50.5,8.5,10,4,0,1.5,0,0,0.5,0
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",27,119,10,189.3,81.89,72.6,66.4,465,63.2,69.3,49,7,86,9.1,2.4,6.3,0,1,1.1,1,1.7,2.9
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,210,11,184.8,80.80,74.3,66.3,464,65.6,62.7,76,7,79.6,8.9,9.4,3.3,0,2.7,0.7,0.6,0.1,0.3
"Todd Marshall",PTA,DEF/FWD,"Baz’s 8-balls",27,120,10,263.6,59.95,56.7,66.3,265,66.3,74,78,4,74.3,12.3,2.8,7.3,0,0.8,0,0.3,0,0
"Xavier Duursma",ESS,MID,"Free Agent",25,117,8,184.3,72.70,78.6,66.3,464,70.6,79.3,72,7,76.4,7.1,8.6,5,0,1.7,1,0.1,0.9,0.1
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,43,3,138.7,83.81,60.7,66,462,69.6,60.3,88,7,74.9,10.1,6.9,1.9,0,3.7,0.4,0.6,0.4,0.1
"Stephen Coniglio",GWS,MID,"Jags to riches",32,233,15,248.6,77.78,62.8,66,396,60.4,42.3,49,6,66.2,7.8,8.5,4.3,0,2.7,0.5,0.7,0.5,0.3
"Samuel Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,7,1,145.6,89.44,67.3,65.9,461,63.6,58.7,61,7,74.1,9.6,7.6,3.4,0,2.7,0.9,0,0,0
"Lincoln McCarthy",BRL,FWD,"Free Agent",32,157,15,,12.76,57.8,65.8,395,71.8,81.3,118,6,78,10.8,3.3,5.5,0,1.8,0.8,1.5,1,0.5
"Jack Martin",GEE,FWD,"Houston we have a problem",31,170,13,263.5,47.74,72.2,65.5,393,70.6,69,57,6,74,8.2,4.3,5,0,2.5,1.3,0.7,1.2,1
"Hunter Clark",STK,MID,"Houston we have a problem",27,114,9,295.7,49.25,68.3,65.3,196,65.3,65.3,57,3,49.7,10.3,4.7,6,0,2,0,0.3,0,0
"Phoenix Gothard",GWS,FWD,iWalshMyslfwthATonInMyMid,20,7,3,,56.65,49.8,65.3,457,68.8,67.3,36,7,74.7,7.9,7.6,2.4,0,3.3,1.4,1,1.1,0.9
"Alex Davies",GCS,MID,"Free Agent",24,44,6,293.1,40.60,64.2,65,260,65,66.7,39,4,59.5,5.8,12,0.8,0,5,1.3,1.3,0.5,1
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,272,14,136.6,85.19,84.6,65,130,65,65,77,2,54,6.5,12,2.5,0,4.5,0.5,1.5,0,0
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,171,11,152.0,81.21,83.1,65,390,67.4,66,63,6,74.7,8.5,13.8,2,0,1.8,1.2,1,0,0.3
"Luke Trainor",RIC,DEF/MID,"Heartbreak Jake & da Subs",20,24,2,224.2,68.31,61.1,65,195,65,65,31,3,80.3,12.3,5.7,4.7,0,2,0.7,2,0,0
"Zak Johnson",ESS,DEF,"Free Agent",19,13,2,257.1,56.65,56,65,260,65,70,88,4,77.5,10.5,8,5.5,0,0.3,0,0,0,0
"Mason Wood",STK,MID/FWD,"Free Agent",32,163,14,250.9,62.69,69.8,64.9,454,66,63.3,84,7,80.9,9.1,5.7,4.6,0,2.3,0.4,0.4,0.6,0.6
"Neil Erasmus",FRE,MID,"Free Agent",22,46,5,210.2,70.37,71.4,64.9,454,63.8,61.7,51,7,75.9,9,9.6,3.7,0,1.9,0.4,0.6,0.1,0.6
"Beau McCreery",COL,FWD,"Free Agent",25,103,6,279.4,41.02,56.8,64.6,452,61.8,72.7,70,7,76.1,8.4,6.1,2.6,0,4.1,0.6,1.1,0.9,0.4
"Nick Larkey",NTH,FWD,"Free Agent",27,141,10,277.2,42.39,59.9,64.6,452,61.4,68.3,93,7,93.6,7,3.4,4.3,0,1.1,1.6,0.4,3,1
"Jack Darling",NTH,FWD,"Free Agent",33,326,16,,6.72,49.6,64.5,387,62.6,73.7,65,6,62.3,7,4.7,3.7,3.2,3.8,1,0.5,0.8,0.2
"Matthew Carroll",CAR,DEF/MID,"Free Agent",20,23,3,,26.34,53.1,64.5,387,63.4,67.7,72,6,79.3,10.5,6.2,4.2,0,1,0.3,0.5,0.8,0.3
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,173,9,165.5,87.24,71.5,64.3,450,53,44.3,35,7,80.1,7,2.6,4.9,0.1,1.6,1.4,0.6,2.7,1.1
"Hugh McCluggage",BRL,MID,"Jags to riches",28,213,10,29.8,98.63,102.4,64.3,257,64.3,79,80,4,51.5,8.5,4.8,4.5,0,3,0,0.5,0.8,0.8
"Jake Stringer",GWS,FWD,"Free Agent",32,234,14,,25.65,57.2,64.3,450,64.6,68.3,66,7,83.7,9.3,3.6,3.6,0,1.9,1.4,0.7,1.7,1.6
"Will Hayward",CAR,FWD,"Free Agent",27,190,10,278.6,33.61,58.9,64,384,65.2,62.7,96,6,75.8,8.7,5.5,5,0,2.5,0.7,0.8,0.5,0.8
"Cam Rayner",BRL,FWD,"Free Agent",26,174,9,162.7,83.13,70.6,63.9,447,64.8,66.7,58,7,83.4,8.4,5.9,4,0,2,0.9,0.9,1.1,1.7
"Cooper Trembath",NTH,FWD,"Free Agent",20,10,2,,57.20,54,63.9,447,66.8,62.3,26,7,80.6,5.3,3.4,4.6,6.1,2.4,0.7,0.3,1.9,0.6
"Logan Evans",PTA,DEF,"Prince McAndrew",20,30,3,323.8,48.56,57.5,63.9,447,58,57.7,61,7,86.3,12.4,3.4,5.3,0,1.6,1,1.1,0,0
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,24.55,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,159,12,208.2,86.15,71,63.7,446,71.6,70,41,7,80.6,7.6,4.6,4.3,11.4,1.1,1.4,1.4,0.9,0.7
"Charlie Curnow",SYD,FWD,"Baz’s 8-balls",29,156,11,106.4,89.85,73.9,63.6,445,64,71.3,115,7,84.7,8.9,2,4.7,0,0.7,1.7,1.3,2.7,1.9
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,34.3,94.10,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Ben Ainsworth",CAR,FWD,"Free Agent",28,165,10,246.5,62.28,65.1,63.4,444,70.8,61,49,7,78.6,8.1,7,4.1,0,1.6,0.3,0.1,1,0.4
"Jack Silvagni",STK,DEF,"Free Agent",28,135,11,263.8,51.58,64.8,63.4,444,62,59.7,76,7,93.7,10.6,4.3,6.3,0,2,0.6,1.7,0.1,0
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,146,11,133.5,81.62,79.2,63.3,380,66.2,58,58,6,91.5,9.3,2.7,5.8,0,1.5,1.5,1.5,1.3,1.5
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,74,8,102.3,78.74,84.2,63,252,63,61.7,70,4,65.5,7.3,3.8,2.8,19.3,2.3,1.3,1.5,0,0.5
"Darcy Fort",BRL,RUC,GuldenEye,32,63,8,270.3,55.83,69.2,62.8,377,62.4,53.7,63,6,65,7.5,4.7,3.3,15.8,2,1.2,2,0.3,0
"Mark O'Connor",GEE,DEF/MID,"Free Agent",29,152,10,,19.20,61.5,62.8,314,62.8,66.3,63,5,75.4,7.4,6.8,3.8,0,3,0.4,0.2,0.6,0.2
"Taylor Walker",ADE,FWD,"Free Agent",36,307,19,,31.28,57.9,62.8,377,61.8,60,11,6,78.2,7.7,3.5,5.2,0,2.2,0.8,1.3,1.8,0.8
"Mitch McGovern",CAR,DEF/FWD,"Free Agent",31,152,12,,32.24,64.7,62.7,439,61,57,52,7,77.3,8,3,3,0,2.6,1.4,0.4,2.1,0.4
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,90,5,93.0,88.07,83.6,62.4,312,62.4,62.3,49,5,71.4,8,6.2,2.2,0,4.4,1,1,0.6,0.2
"Campbell Chesser",CAR,MID,"Free Agent",22,39,5,286.9,31.28,61.6,62.3,187,62.3,62.3,66,3,77.7,7.7,7.7,4,0,3.3,0.3,0.7,0,0.3
