name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,52,3,307.0,84.58,57,77.5,930,78.4,86,106,12,82.3,9.8,10.8,3.4,0,3.8,0.7,1,0.5,0.3
"Harley Reid",WCE,MID,GuldenEye,21,51,3,55.5,97.00,86.7,77.4,929,86,89.3,72,12,80.8,11.4,12.3,2.2,0,3,2.2,2.7,0.8,0.8
"Jarrod Berry",BRL,MID,"Kids can call you Bont-ju",28,191,10,147.6,90.59,82.1,77.4,542,79.8,61,73,7,68.9,12.3,6.9,5.4,0,2.6,1.3,0.7,0.1,0.3
"Adam Cerra",CAR,MID,"JD Vyvance",26,157,9,78.7,94.41,91.7,77.2,695,75.8,68.7,79,9,73.9,10.7,10,4.2,0,3.3,1.1,1.1,0.2,0.1
"Connor Idun",GWS,DEF,"Houston we have a problem",25,129,8,206.4,81.86,72.7,77.2,926,86.4,88.7,122,12,98.8,10.8,9.8,6.2,0,1.8,0.4,0.4,0,0
"Lachie Schultz",COL,FWD,"Scissorlift Victims Unit",28,138,8,174.4,93.32,76.3,76.9,923,74,73.3,92,12,79.8,8.8,6.7,4.9,0,4.3,1.5,1.1,1.1,0.8
"Colby McKercher",NTH,DEF/FWD,"JD Vyvance",21,50,3,37.2,97.00,88.4,76.7,844,74.6,71.3,57,11,81.6,14,7.8,2.9,0,2.5,0.4,0.7,0.4,0.2
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",20,31,2,127.3,92.36,72.4,76.6,689,80,81.3,115,9,83.2,9.7,10.9,4.1,0,3.1,0.8,1.1,0.6,0.2
"Jarrod Witts",GCS,RUC,GuldenEye,33,214,15,123.1,93.04,87.5,76.6,689,72.8,67.3,63,9,73.8,6.4,5.6,1.9,34.8,2.3,1.6,2,0.1,0.1
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,57,8,153.9,91.95,78.3,76.4,764,80.2,66.7,62,10,78.3,6,6,2.6,29.1,2.4,1.8,1.7,0.4,0.8
"Alex Neal-Bullen",ADE,FWD,uFlorent,30,211,12,234.0,85.54,70.6,76.3,763,80.6,81.3,89,10,83.8,11,6.7,4.5,0,3.1,0.7,0.6,0.7,0.9
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,63,6,183.3,85.95,76,75.9,759,73.6,70.3,68,10,69.2,13,6,5.8,0,1.5,0.6,0.5,0.4,0
"Dylan Stephens",NTH,MID,"Naughty Dog Entertainment",25,92,7,,73.67,61.4,75.7,833,61.4,62,50,11,85.3,12.1,7.7,5.5,0,1.8,0.7,0.6,0.2,0.5
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,74,4,136.5,82.67,78.8,75.7,681,72,75,79,9,85.9,11.8,6.4,5.8,0,2.8,0.9,0.9,0.1,0.1
"Blake Hardwick",HAW,DEF,uFlorent,29,210,11,,67.12,62.7,75.4,905,72.4,89,93,12,90,11.4,5.8,5.9,0,2.3,0.9,0.8,0.7,0.2
"Trent Rivers",MEL,DEF,"Prince McAndrew",24,128,7,75.0,93.59,85,75.4,377,75.4,74,80,5,71.4,12,7.2,4.6,0,2,0.6,0,0.4,0.2
"Isaac Quaynor",COL,DEF,"Naughty Dog Entertainment",26,145,8,323.3,67.94,59.3,75.3,904,77.2,82.7,89,12,83.3,11.1,6.8,6.5,0,2.6,0.8,0.7,0,0
"Blake Acres",CAR,MID,"The Forrie Crystals",30,188,13,253.1,45.29,76.1,75,75,75,75,75,1,74,11,9,5,0,2,0,0,0,1
"Jack Bowes",GEE,MID,"Free Agent",28,149,10,,56.75,64.3,74.8,449,75.2,69.3,93,6,71.3,10,8.8,4.2,0,2.5,1,0.7,0.8,0.7
"Jai Serong",SYD,DEF/MID,"Xing’s Brother",23,21,5,280.3,84.04,40.9,74.8,823,79.2,83.7,74,11,87.4,10.5,8.5,5.4,0,2.6,0.9,0.8,0.2,0.2
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,137,9,61.8,96.59,85.8,74.6,821,71.6,79,66,11,86.9,9.5,9.4,4.1,0,2.5,0.5,0.7,1,0.5
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,42,4,267.2,75.58,65.1,74.5,820,77,73.7,95,11,80.9,10,6.4,4.1,0,4.1,0.4,0.5,0.6,0.6
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,70,5,101.0,94.68,75.8,74.5,894,77.8,85.7,97,12,86.6,8.8,9.9,4.9,0,1.9,0.6,0.5,1,0.7
"Cooper Lord",CAR,MID,uFlorent,21,26,3,182.0,75.17,75.4,74.3,223,74.3,74.3,67,3,72.3,11,10.3,2.7,0,2.7,1.3,0.7,0.3,0.7
"Will Hayward",CAR,FWD,iWalshMyslfwthATonInMyMid,27,195,10,279.1,80.35,58.9,74.1,815,86.2,90.3,83,11,78.2,9.8,6.1,5.9,0,2.3,0.8,0.7,1,1
"Hayden McLean",SYD,FWD,iWalshMyslfwthATonInMyMid,27,100,8,,32.61,56.3,74,148,74,74,74,2,72,6,4.5,4,6,2,1.5,0.5,3.5,0
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,189,13,,54.71,56.8,73.8,812,70.8,60.3,37,11,99.1,12.3,4,8.9,0,1.3,0.7,1.2,0,0
"Karl Worner",FRE,DEF,"Jags to riches",23,43,5,,65.48,57.5,73.8,886,79.6,82.7,75,12,79.8,10.9,7.7,5.8,0,2.4,0.8,0.8,0,0.1
"Brent Daniels",GWS,FWD,"Lachie’s Flesh Clarrynet",27,118,9,139.2,92.63,75.7,73.7,516,72,77.3,80,7,74,10.6,7.3,2.7,0,3.3,0.9,1.1,1.4,0.1
"Jye Caldwell",ESS,MID,"Scissorlift Victims Unit",25,99,8,37.1,96.45,99.6,73.7,737,65.2,48,27,10,71.3,9.1,9,2.5,0,4.7,0.9,1,0.6,0.6
"Mac Andrew",GCS,DEF,GuldenEye,22,76,5,227.5,82.67,61,73.7,811,86.6,80.3,56,11,87.8,10.4,7.7,6.6,2.3,1.8,1.1,1.2,0,0.2
"Tom Atkins",GEE,MID,"JD Vyvance",30,165,8,146.3,90.72,84.4,73.7,884,62,66,56,12,72.5,7.3,11.3,1.7,0,6.5,1.4,1.3,0.1,0
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,162,12,207.2,74.62,71,73.6,736,78.4,96.7,68,10,80.4,7.9,5.1,4.3,14.4,1.8,1.3,1.2,1.1,0.9
"Deven Robertson",WCE,MID/FWD,"Free Agent",24,51,7,174.6,56.21,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,17,6,207.1,84.45,65,73.5,294,73.5,72,72,4,79.8,5.8,4.5,3,23.8,2.5,1,1,1,0.5
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,130,10,220.7,77.76,75.2,73.4,734,72.4,65.7,53,10,74.4,8,11.1,2.1,0,5.3,1.3,1,0.2,0.2
"James Worpel",GEE,MID,uFlorent,27,154,9,146.9,83.22,79.7,73.3,440,69.6,68,87,6,70,9.5,8,2.8,0,5.5,1,2,0.5,0.3
"James Rowbottom",SYD,MID,"Heartbreak Jake & da Subs",25,152,8,154.2,87.99,78.8,73.1,877,64.8,68.7,73,12,75,7.8,8.2,1.8,0,6.9,1.6,0.6,0.1,0.3
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,112.4,83.63,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Angus Sheldrick",SYD,MID,"The Forrie Crystals",22,40,5,184.1,86.08,72.1,72.8,801,63.8,63.7,63,11,60.4,9.8,11.2,2.3,0,3.6,0.9,1.1,0.3,0.4
"Joe Fonti",GWS,DEF,GuldenEye,21,32,3,296.0,78.44,52.6,72.8,801,67.2,71.7,83,11,83.1,10.5,7.2,6.2,0,2.7,0.6,1.2,0.1,0
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,214,11,184.6,85.13,74.3,72.7,800,82.4,82.3,66,11,81.8,10.8,9.1,4.3,0,2.4,0.7,0.7,0.2,0.2
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",28,124,10,190.1,84.17,72.6,72.7,872,81.4,69.7,96,12,87.6,9.9,2.5,6.3,0,1.1,1.4,0.7,2.1,2.7
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,152,10,207.4,86.77,67.9,72.7,800,73.4,73.3,72,11,81.4,8.7,10.8,4.3,0,2.7,0.6,0.7,0.4,0.5
"Jack Lukosius",PTA,FWD,"Free Agent",25,127,8,321.4,41.34,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,20,3,206.8,73.67,70.7,72.3,434,76.8,70.7,30,6,73.2,11.7,7.3,3.3,0,3.3,1.5,1.5,0.3,0.3
"Jacob Farrow",ESS,DEF/MID,"Lachie’s Flesh Clarrynet",18,10,1,162.7,89.90,62.5,72.1,721,64.8,76,63,10,78.8,10.7,6.8,6.7,0,1.7,0.5,0.4,0,0.2
"Rowan Marshall",STK,RUC,"JD Vyvance",30,167,10,56.0,97.95,98.6,72.1,793,84,75.7,57,11,74.1,8.3,6.9,4.2,12.3,2,1.5,1.5,0.5,0.5
"George Wardlaw",NTH,MID,iWalshMyslfwthATonInMyMid,21,47,4,131.4,90.59,76.7,71.9,575,72.6,65.7,60,8,60.1,8.4,10.4,2.6,0,5,1.5,1.6,0.3,0
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,277,14,136.2,88.27,84.6,71.9,503,74.6,85,68,7,61.3,7,13.1,2.7,0,4.6,1,1,0,0.1
"Darcy Byrne-Jones",PTA,DEF/FWD,"Jags to riches",30,232,13,,60.03,55.7,71.8,790,74.4,68,59,11,78.2,11,6.5,4.9,0,2.1,0.5,0.1,0.4,0.2
"Zach Guthrie",GEE,DEF,GuldenEye,27,140,10,191.6,79.54,76.7,71.8,862,76.8,76,80,12,76.3,11,6.6,5.3,0,2.5,0.9,0.6,0.1,0
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,92.1,88.13,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Mason Redman",ESS,DEF,"Scissorlift Victims Unit",28,148,11,108.9,91.68,85.3,71.4,357,71.4,79,117,5,67.6,13.6,4.2,5,0,1.2,1.4,0.2,0.2,0.4
"Logan Evans",PTA,DEF,"Jags to riches",20,34,3,318.6,62.89,57.5,71.3,784,79.6,83,81,11,86.1,13.4,4,6,0,1.7,0.7,1,0.1,0
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,47,3,76.4,96.45,88,71.3,856,85.2,89.3,82,12,81.4,11.8,4.2,2.3,0,2.5,0.9,0.3,1.7,0.6
"Tom Powell",NTH,MID/FWD,"JD Vyvance",24,99,6,113.7,85.68,83.4,71.3,570,62,61.3,49,8,76.3,10.1,6.6,5,0,2.8,0.5,0.6,0.4,0.8
"Jake Lever",MEL,DEF,"Free Agent",30,197,12,,35.06,56.1,71.1,782,68.6,67,30,11,93.3,11.9,3.6,7.9,0,1.6,1.1,1.1,0,0
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,170,10,247.1,67.94,65.1,70.9,851,81.4,73.3,92,12,78.8,9.3,7.9,4.6,0,1.8,0.4,0.3,1,0.6
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,57,5,107.0,89.09,83,70.9,638,74.2,69.7,28,9,80.9,10.9,7.7,4.4,0,1.8,1.7,0.3,0.2,0.4
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,281,14,147.6,87.59,87.5,70.9,567,72.2,46.7,22,8,61.8,6.8,12.5,3.6,0,4,0.6,1.1,0.3,0
"Brayden Cook",ADE,MID/FWD,"The Forrie Crystals",23,41,6,302.1,74.90,54.3,70.6,777,73.8,68.3,49,11,81.7,11.2,5.9,4.8,0,1.9,0.4,0.3,0.5,0.4
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,103,7,154.5,86.49,70.1,70.6,777,72.8,62,65,11,91.8,8.4,3.7,6.3,0,1.4,0.5,1.3,2.5,2.4
"Harry Perryman",COL,DEF,"Free Agent",27,162,10,263.2,63.57,66.3,70.5,564,71.6,76,47,8,75.8,10.6,6.8,5.3,0,2.6,0.5,0.6,0,0.3
"Harry Rowston",GWS,MID,"Houston we have a problem",21,21,4,193.3,65.89,70.1,70.5,282,70.5,73,93,4,67,11,4.8,4.5,0,2.8,0.3,0.5,0.8,0.3
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,151,11,132.9,86.90,79.2,70.4,774,78.8,77.7,71,11,88.6,10,4,6.1,1,1.5,1.7,1.3,1.3,1.7
"Sam Lalor",RIC,MID/FWD,"Xing’s Brother",19,18,2,92.7,91.13,64.6,70.4,493,69.2,72.3,66,7,75.7,10.4,6.1,4.1,0,2.7,0.9,1.6,1.1,0.6
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,283,14,231.3,84.58,78,70.3,844,72,67.3,56,12,84.4,9.7,6.9,4.9,0,2.5,0.3,0.4,0.6,0.2
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,11,1,147.1,89.09,66.9,70.3,773,72.8,73.3,63,11,73.5,14.5,5.6,4.3,0,0.9,0.3,0.6,0.1,0
"Kade Chandler",MEL,FWD,"Scissorlift Victims Unit",26,91,8,247.7,77.76,67.9,70.3,843,73.8,77.7,69,12,83.7,8.6,7.5,2.4,0,4.3,0.7,0.9,1.1,0.5
"Ned Long",COL,MID,"The Forrie Crystals",23,48,5,132.5,84.99,79.2,70.2,772,68.4,57.3,45,11,73.1,6.5,9.4,2.6,0.1,6,0.5,1.1,0.3,0.9
"Marc Pittonet",CAR,RUC,iWalshMyslfwthATonInMyMid,29,91,12,193.7,88.13,79,70.1,771,56.2,67,67,11,70.3,5.5,6.5,1.1,23.8,3.4,1.4,1.5,0.5,0.1
"Harry Morrison",HAW,MID,"Free Agent",27,126,10,276.5,31.65,71.6,70,210,70,70,68,3,81,9.3,7.7,5.3,0,3,0.7,1.3,0.3,0
"Hugh McCluggage",BRL,MID,"Jags to riches",28,218,10,29.9,98.50,102.4,70,630,74.6,57,46,9,65.6,10,7.2,3.9,0,3,0.6,0.9,0.6,0.7
"Kyle Langford",ESS,MID/FWD,"Prince McAndrew",29,174,12,282.3,73.12,67.3,69.9,839,73.6,82,80,12,85.8,10,7.1,5.5,0.1,2.1,0.8,0.9,0.3,0.8
"Jaspa Fletcher",BRL,DEF,"Xing’s Brother",22,80,4,50.0,95.77,86.3,69.8,837,58.4,61.3,57,12,82.7,11.3,7.2,5.4,0,1.7,0.4,1.1,0.3,0.1
"Nick Haynes",CAR,DEF,"Houston we have a problem",34,242,15,288.6,55.25,71.5,69.8,558,68,63,54,8,86.6,12,5.4,6.4,0,1.4,0.3,0.6,0,0
"Keidean Coleman",BRL,DEF,"Lachie’s Flesh Clarrynet",26,78,7,132.9,92.63,74.6,69.7,836,64,48.3,27,12,73.8,12.6,4.6,5.8,0,1.3,0.5,0.3,0.2,0
"Charlie Cameron",BRL,FWD,"Free Agent",31,266,13,,53.07,53.3,69.6,835,64.2,65,52,12,80.1,9.9,2.2,3.7,0,2.8,1.3,0.7,2.3,0.8
"Paul Curtis",NTH,FWD,"Jags to riches",23,89,5,158.1,84.72,70.2,69.5,765,76.4,68.3,77,11,79.5,8.4,4.3,3.9,0,3.3,1.6,1.3,2,1.3
"Aaron Cadman",GWS,FWD,"Jags to riches",22,66,4,198.9,84.17,58.4,69.4,486,70.6,65.3,58,7,87.6,7.6,3.6,4.9,0,2.9,1,0.1,2,1
"Dion Prestia",RIC,MID,"Xing’s Brother",33,245,16,284.7,67.53,73.5,69.4,555,62.6,54.3,64,8,65.8,8.9,9.6,3.8,0,3.3,0.6,0.8,0.1,0.1
"Mitch Lewis",HAW,FWD,"Heartbreak Jake & da Subs",27,90,10,315.1,66.58,62.5,69.3,831,61.4,54,66,12,79.8,8.6,4.4,6.4,0,1.4,1,0.8,1.7,1.3
"Ryan Maric",WCE,DEF/MID,"Houston we have a problem",21,58,4,160.1,82.26,76.3,69.3,485,65.8,64.3,59,7,79.4,10.3,8.6,4.4,0,2,0.6,0.6,0.1,0.3
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,6.41,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Patrick Retschko",RIC,MID,"Xing’s Brother",20,7,2,308.3,72.99,55.6,69,483,65.4,68.3,45,7,86,10.9,6.6,5,0,2.4,0.3,0.6,0,0
"Nathan O'Driscoll",FRE,MID,"Xing’s Brother",24,43,6,260.9,60.03,67.1,68.8,344,68.8,75.7,70,5,80,8.8,10.6,4,0,2,0.4,0.2,0.2,0.2
"Heath Chapman",FRE,DEF,"The Forrie Crystals",24,77,6,331.1,59.07,58.5,68.7,824,70,71.7,55,12,85.7,11.3,5.9,5.8,0,1.8,0.2,0.8,0.1,0.1
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,55,3,203.2,84.86,52.8,68.4,821,62.2,65.3,88,12,80.3,8.5,5.8,2.5,0,2.3,1,0.8,2.5,1
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",23,88,6,55.0,95.63,84,68.3,683,58.6,52.7,51,10,85.6,9,4.1,5,1.5,1.5,1.3,0.2,1.4,1.5
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,79,8,103.3,89.50,84.2,68,612,72,82,76,9,67.2,6.2,5.2,1.4,22.4,3.3,1.2,1.1,0.1,0.2
"Tom Papley",SYD,FWD,"Free Agent",29,207,11,284.9,47.07,63,67.8,746,62,51.7,30,11,73.1,9.6,5.5,2.9,0,3,0.9,0.9,1.3,1.5
"Logan Morris",BRL,FWD,GuldenEye,21,56,3,222.6,79.26,61.5,67.6,744,63.4,57.7,51,11,78.8,9,2.7,4.9,0.1,1,1.3,0.2,2.3,2
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,112,9,42.3,97.41,90.2,67.4,809,68.2,69.7,71,12,75.2,6,6.7,3.4,19.7,1.6,1.3,1.8,0.6,0.6
"Andrew McGrath",ESS,DEF,uFlorent,27,191,10,89.6,82.13,86.7,67.3,740,60.6,60.3,19,11,76.5,9.6,8.9,4,0,2.1,0.7,0.4,0.1,0
"Jaxon Prior",ESS,DEF/MID,"Free Agent",24,73,7,333.2,54.16,64.6,67.3,740,60.2,63.7,54,11,81.9,11.3,5.4,4.7,0,2.2,0.7,0.4,0,0.2
"Jayden Laverde",GWS,DEF,"Free Agent",30,157,12,,41.20,64.7,67.3,808,66.8,72.3,79,12,90.6,9.7,6.3,6.6,0,2.2,0.7,1.1,0,0
"Connor O'Sullivan",GEE,DEF,"Lachie’s Flesh Clarrynet",21,38,3,209.5,71.76,61.3,67.2,806,64.8,72,86,12,91.7,9.7,6.1,6.8,0,1.8,1.2,1.1,0.1,0.1
"Luke McDonald",NTH,DEF,"Free Agent",31,229,13,,28.10,60.3,66.6,733,53.4,54.7,39,11,86.3,10.9,5.3,5.6,0,2,0.6,0.9,0.1,0
"James Trezise",RIC,MID,"Free Agent",23,32,4,,60.30,52.5,66.5,532,77.6,76.7,48,8,80.1,8.9,7.1,5.4,0,2.5,1,0.5,0,0
"Corey Wagner",FRE,MID,"Free Agent",29,68,8,,34.92,65.6,66.4,730,67.8,61,67,11,75.5,11.4,7,3.5,0,2.1,0.4,0.5,0,0.3
"Jack Carroll",STK,DEF/MID,"Free Agent",23,36,6,304.6,52.66,45.4,66.4,797,65.6,73.3,72,12,79,10.3,5.1,6.1,0,1.9,0.4,0.4,0,0.2
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,176,11,151.6,74.90,83.1,66.4,730,68,69.3,83,11,74.7,9.5,12.3,2.5,0,2.3,1.1,1.5,0,0.3
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,102,6,100.3,91.13,82.2,66.4,730,65.4,57,16,11,71.9,8.4,10,2.9,0,3.6,1,1.9,0.5,0
"Jake Stringer",GWS,FWD,"Free Agent",32,239,14,,31.38,57.2,66.3,796,69.2,74,74,12,81.8,9.7,3.1,3.9,0,1.8,1.1,0.8,2,1.6
"Mattaes Phillipou",STK,MID/FWD,"Xing’s Brother",21,56,4,87.9,92.77,74.7,66.3,796,75,77,78,12,69.9,7.6,7.8,3.3,0,3.3,1,0.5,0.8,1
"Xavier Duursma",ESS,MID,"Free Agent",25,122,8,184.2,70.67,78.6,66.1,793,65.8,71,90,12,76.8,7.6,7.8,4.8,0,2.1,1.3,0.2,0.7,0.3
"Billy Wilson",CAR,DEF,uFlorent,20,8,3,,36.02,53.6,66,264,66,77.7,90,4,68,10.5,7.8,4.5,0,1.8,0.5,0.8,0,0.3
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,71,4,93.9,92.22,72.3,65.9,527,59.8,68,75,8,82.1,9,4.6,3.8,0,3.6,1,1.6,1,1.8
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,183,14,273.2,50.61,62.5,65.9,593,69.8,57.3,72,9,71.3,11.1,6.3,2.9,0,2.9,0.7,0.9,0.2,0.3
"Adam Treloar",WBD,MID/FWD,iWalshMyslfwthATonInMyMid,33,261,15,111.3,94.13,84.9,65.7,197,65.7,65.7,70,3,59.7,8.7,11.7,4.3,0,0.7,0.3,0.7,0.3,0.3
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,178,9,164.1,82.40,71.5,65.3,784,66.8,68.3,60,12,82.1,7.1,3.8,4.4,0.1,1.8,1.3,0.5,2.4,1.4
"Hunter Clark",STK,DEF/MID,"Free Agent",27,114,9,295.5,28.51,68.3,65.3,196,65.3,65.3,57,3,49.7,10.3,4.7,6,0,2,0,0.3,0,0
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",22,72,4,103.1,88.54,73.7,65.3,784,61.4,70.3,70,12,85.5,8.3,7.4,4.5,0,2.5,0.6,0.6,0.4,0.9
"Jack Silvagni",STK,DEF,"Free Agent",28,140,11,265.7,46.79,64.8,65.1,781,67.4,83,106,12,92.5,9.9,4.2,6.6,0,2.2,0.6,1.4,0.3,0.3
"Phoenix Gothard",GWS,FWD,GuldenEye,20,12,3,,61.26,49.8,64.8,777,64,79.7,72,12,73.7,7.2,7.8,2.3,0,3.5,1.1,0.8,1.3,0.8
"Neil Erasmus",FRE,MID,"Free Agent",22,51,5,211.0,69.99,71.4,64.7,776,64.4,65.3,47,12,73.4,8.9,8.2,3.8,0,2.5,0.5,0.8,0.3,0.3
"Jack Martin",GEE,FWD,"Free Agent",31,174,13,262.4,38.74,72.2,64.6,646,62,57,69,10,70,7.6,4.9,5.1,0,2.6,0.9,0.9,1.2,0.9
"Tom Blamires",NTH,DEF/MID,"Free Agent",23,9,1,,46.38,65.3,64.6,581,62.8,57.7,49,9,79.1,10.2,7.3,4,0,1.3,0.7,0.3,0.3,0.2
"Mason Wood",STK,MID/FWD,"Houston we have a problem",32,167,14,251.6,66.85,69.8,64.2,706,67.2,57.7,46,11,81,8.8,5.9,4.7,0,2,0.5,0.5,0.6,0.7
"Shannon Neale",GEE,FWD,"Houston we have a problem",23,57,6,236.6,67.67,62.6,64.2,770,68.2,55.7,37,12,88.8,6.4,4.3,4.1,5.4,2.3,0.8,1.1,1.8,1.1
"Lachie Jaques",WBD,DEF,"Free Agent",19,8,2,258.7,71.76,52.9,64,512,50,45.7,44,8,76.3,10.4,5.1,4.5,0,2.4,1,0.5,0,0.1
"Saad El-Hawli",ESS,DEF/MID,"Houston we have a problem",25,15,3,,24.56,57,64,384,67.8,69.7,70,6,72,9.8,6.2,3.7,0,2.2,1.2,0.3,0.3,0.3
"Will Day",HAW,MID,"Jags to riches",24,77,7,124.4,94.13,77.3,64,64,64,64,64,1,62,9,9,3,0,3,3,2,0,1
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,47,3,139.4,84.31,60.7,63.9,703,65.8,56,59,11,71.7,10.3,6.5,2.1,0,3.2,0.5,0.6,0.4,0.2
"Cam Rayner",BRL,FWD,"Free Agent",26,179,9,163.7,83.36,70.6,63.9,767,64,60.3,28,12,82.3,8.4,6,3.9,0.1,2.1,0.9,0.9,1.2,1.3
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,19.51,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,89,9,65.0,92.09,87.6,63.6,763,53.2,50,56,12,53.8,3.9,6.8,2.3,21.5,3.1,1.2,1.7,0.3,0.1
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,37.0,91.95,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,94,5,93.1,86.49,83.6,63.4,571,61.6,60.7,72,9,70.4,8.8,6.6,3,0,3.4,0.8,1.3,0.7,0.4
"Charlie Curnow",SYD,FWD,"Xing’s Brother",29,160,11,107.2,86.63,73.9,63.3,696,73.2,71.7,130,11,85.3,8.8,2.2,4.8,0,0.5,1.3,1.4,2.8,1.7
"Isaac Cumming",ADE,MID,"Free Agent",27,114,10,278.5,51.43,67,63.3,570,54.8,54.7,65,9,76.2,9.2,5.7,4.2,0,2.7,0.7,1,0.6,0
"Jye Amiss",FRE,FWD,"Free Agent",22,83,5,,24.97,45.3,63.2,758,64.8,74.7,92,12,88.9,7.3,2.9,4.8,0,1.1,1,0.2,2.5,1.5
"Angus Anderson",COL,MID,"Free Agent",23,7,1,316.5,61.39,56.3,63.1,442,54.4,58.3,49,7,64.7,8.4,5.3,2.6,0,3.6,0.9,1,1.1,0.6
"Nate Caddy",ESS,FWD,"Free Agent",20,38,3,233.9,66.58,57.1,63,693,68.6,57,68,11,90.4,8.1,2.7,4.3,0.1,1.5,1.4,0.6,2.1,2.2
"Beau McCreery",COL,FWD,"Free Agent",25,107,6,279.7,47.34,56.8,62.9,692,62,53.3,43,11,76.5,7.9,6.8,2.5,0,4.2,0.7,1.3,0.6,0.5
"Ben Miller",RIC,DEF,"Free Agent",26,81,9,,36.97,57.9,62.9,755,69.6,78.3,38,12,95.6,11,3.3,6.6,0.3,1.6,0.6,1.2,0,0
"Sam Clohesy",GCS,MID,"Free Agent",23,41,3,289.5,41.61,65.7,62.9,440,59.2,43,50,7,73,9,6.3,4.4,0,2.4,0.6,0.9,0.3,0.6
"Sam Wicks",SYD,DEF,"Free Agent",26,99,8,,20.46,52.5,62.9,755,71.6,75,66,12,80.7,8.9,8,3.6,0,2.8,0.5,0.9,0.1,0.2
"Sullivan Robey",ESS,MID/FWD,"Xing’s Brother",18,8,1,169.4,87.99,64.3,62.9,503,76.2,78.3,71,8,77.4,7.6,8.6,3.4,0,3.1,0.8,1.5,0.6,0.1
"Darcy Fort",BRL,RUC,GuldenEye,32,68,8,269.7,65.89,69.2,62.7,690,62.6,59,41,11,64.5,7.3,4.8,3.4,15.6,1.6,1.4,1.4,0.3,0.1
"Rory Lobb",WBD,DEF,"JD Vyvance",33,208,13,,26.74,55.2,62.7,564,69,83.7,82,9,88.9,8,2.6,3.9,9.8,3,0.8,0.3,0,0.3
