name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Lawson Humphries",GEE,DEF,"Kids can call you Bont-ju",22,41,3,115.0,93.11,74,76.4,382,76.4,76,75,5,82.8,12.2,5.4,6,0,2.6,0.6,0,0,0
"Colby McKercher",NTH,DEF,"JD Vyvance",21,44,3,36.7,97.66,88.4,76.2,381,76.2,92,76,5,79.2,14.8,7.6,2.2,0,2.2,0.6,0.2,0.2,0
"Isaac Quaynor",COL,DEF,"Free Agent",26,138,8,,46.69,59.3,76.2,381,76.2,65.7,110,5,86.2,12.8,5.6,6.6,0,2,0.6,0.6,0,0
"Hunter Clark",STK,MID,"Houston we have a problem",27,112,9,295.7,36.78,68.3,76,76,76,76,76,1,46,13,2,7,0,3,0,0,0,0
"Jagga Smith",CAR,MID,"Jags to riches",20,5,2,65.9,96.56,69.2,76,380,76,66.3,57,5,76,10.8,13.2,2.2,0,2.4,0.8,0.8,0.4,0.2
"Mark Blicavs",GEE,RUC,"Banks' Palm Cards",35,299,15,251.2,74.66,70.2,75.8,303,75.8,80.3,74,4,76.8,8.3,9.3,3.3,10.8,3,1,1,0.3,0.5
"Tom Papley",SYD,FWD,"Free Agent",29,201,11,286.2,43.94,63,75.8,379,75.8,91,102,5,71.4,11,5.4,3.4,0,3.2,1.2,0.8,1.4,1.8
"Darcy Parish",ESS,MID,iWalshMyslfwthATonInMyMid,28,170,11,105.2,91.74,76.7,75.6,378,75.6,78.3,106,5,72.2,10.8,12.6,3.4,0,2.4,0.6,0.8,0,0
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,51,8,155.9,92.56,78.3,75.5,302,75.5,78.3,54,4,81.8,5.3,7.5,2.8,29.8,2,2.3,2.3,0.5,0.3
"Logan Morris",BRL,FWD,GuldenEye,20,49,3,221.6,84.30,61.5,75.5,302,75.5,74.7,42,4,82.3,10.8,3.8,5,0,1.5,1.5,0.3,2,2
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,36,4,269.6,73.42,65.1,75.4,377,75.4,70,83,5,80.8,11,5.8,4.4,0,3.6,0.2,0.4,0.6,0.6
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",27,82,9,65.0,96.01,87.6,75.4,377,75.4,80.7,98,5,60,5.2,6.4,3.2,24.8,3.4,1.4,1.6,0.4,0
"Ryan Maric",WCE,DEF,"Free Agent",21,52,4,159.8,73.97,76.3,75,75,75,75,75,1,79,10,9,5,0,3,0,0,0,0
"Toby Bedford",GWS,MID/FWD,"Free Agent",25,84,8,,15.70,57.9,75,75,75,75,75,1,63,7,6,5,0,3,2,0,2,1
"Chad Warner",SYD,MID,"Banks' Palm Cards",24,113,7,49.2,98.62,92.5,74.6,373,74.6,86,91,5,78,11.6,10,1.8,0,2.4,1.4,1.6,1.2,1
"Connor O'Sullivan",GEE,DEF,"JD Vyvance",20,31,3,209.3,71.90,61.3,74.6,373,74.6,82.7,94,5,89.8,11.6,5.4,7.8,0,2,1.6,1.4,0,0.2
"Max Hall",STK,FWD,"Prince McAndrew",23,28,3,142.1,93.66,68.9,74.6,373,74.6,61.3,48,5,82.2,8.8,9,3.4,0,3,1.2,0.8,1.4,0.8
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,48,3,205.9,89.12,52.8,74.6,373,74.6,63.3,57,5,79.4,9.4,6,2.8,0,3.2,0.4,0.6,2.2,1.4
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,105,9,41.5,97.80,90.2,74.6,373,74.6,68.3,59,5,79,6.4,8.8,4,23.2,1.4,1.2,1.6,0,0.6
"Karl Amon",HAW,DEF,"Heartbreak Jake & da Subs",30,199,13,104.6,94.77,87,74.5,298,74.5,81.3,86,4,80,14.3,5.3,4.5,0,2,0.3,0.3,0,0.3
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,125,10,222.2,79.34,75.2,74.4,372,74.4,75,65,5,75.2,7.4,11.4,3,0,5.6,0.8,1.4,0.2,0.2
"Isaac Cumming",ADE,MID,"Baz’s 8-balls",27,109,10,281.9,70.39,67,74,296,74,66.7,74,4,79.8,11.8,5.3,4,0,3.3,1,1.3,1,0
"Jaxon Prior",ESS,DEF/MID,GuldenEye,24,67,7,333.5,49.04,64.6,74,370,74,86,89,5,82.8,12.2,5.2,5.6,0,2.6,1,0.4,0,0
"Mitch Lewis",HAW,FWD,"Free Agent",27,83,10,,30.72,62.5,74,370,74,84,104,5,76.8,9.2,4.2,7.8,0,1.4,1.2,0.6,1.4,1.2
"Jai Serong",SYD,DEF/MID,"Baz’s 8-balls",23,15,5,282.4,71.21,40.9,73.6,368,73.6,79,73,5,87.4,10.6,8.2,4.4,0,3.2,1.2,1,0.2,0
"Deven Robertson",WCE,MID/FWD,"Prince McAndrew",24,51,7,174.8,92.29,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Matt Rowell",GCS,MID,"Lachie’s Flesh Clarrynet",24,112,7,35.1,98.21,100.2,73.5,147,73.5,73.5,104,2,83.5,10.5,12,2.5,0,5,1,3.5,0,0
"Jack Gunston",HAW,FWD,iWalshMyslfwthATonInMyMid,34,288,17,259.7,72.04,67,73.4,367,73.4,73.7,59,5,84.2,8.6,1.8,5.6,0,0.8,0.6,0.6,3.8,2.4
"Jake Riccardi",GWS,RUC/FWD,GuldenEye,26,94,7,196.1,90.08,69.5,73.4,367,73.4,59,67,5,72.6,9,5,5.2,8.2,2,0.6,1.6,1.4,0.4
"Nick Blakey",SYD,DEF,"Scissorlift Victims Unit",26,156,8,59.1,96.97,87.4,73.2,366,73.2,71.7,71,5,86,15.2,7.4,3.4,0,1.2,0.8,1.8,0.4,0
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,111.1,95.18,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Luke McDonald",NTH,DEF,"The Forrie Crystals",31,223,13,,30.85,60.3,73,365,73,75.7,67,5,84.2,12.4,4.2,6.4,0,2.4,1,1.2,0.2,0
"Massimo D'Ambrosio",HAW,MID,"Free Agent",22,71,5,180.3,77.96,75.9,73,365,73,88.7,102,5,79.8,11.8,6.4,4.8,0,2.8,0.4,0.8,0.2,0
"Connor Idun",GWS,DEF,"Prince McAndrew",25,122,8,206.9,82.09,72.7,72.4,362,72.4,71,57,5,97.6,10.4,9,6.6,0,1,0.6,0.4,0,0
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",19,26,2,126.8,92.98,72.4,72.3,289,72.3,74,76,4,83,10.8,8.8,4.8,0,2.8,1,1.8,0.3,0
"Jack Lukosius",PTA,FWD,"Jags to riches",25,127,8,317.6,76.03,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"James Peatling",ADE,MID,"Lachie’s Flesh Clarrynet",25,73,6,167.3,85.67,77.2,72.2,361,72.2,81.3,66,5,72,12.8,7.2,2,0,3.4,1.4,1,0.2,0.2
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,171,9,166.4,91.74,71.5,72,360,72,58.3,43,5,82.4,7.8,2.2,5.2,0,2,1.6,0.2,3,1.6
"Alex Neal-Bullen",ADE,FWD,"Banks' Palm Cards",30,206,12,235.7,83.06,70.6,72,360,72,68.3,84,5,82.6,11,6.8,3.4,0,2.8,0.4,1,1,0.6
"Liam Duggan",WCE,DEF,"Banks' Palm Cards",29,205,12,161.8,87.05,83.2,72,360,72,69.7,81,5,78.4,13.6,5.4,4,0,2,1.4,0.4,0,0.2
"Logan Evans",PTA,DEF,"Prince McAndrew",20,28,3,323.8,51.10,57.5,72,360,72,67.7,86,5,87.2,14.6,3.6,5.8,0,1.4,1,1,0,0
"Ryan Lester",BRL,DEF,"Free Agent",33,238,16,,34.71,56.8,72,360,72,74.3,55,5,91.4,12.8,4.4,7.4,0,1,0.4,0.6,0,0
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,50,5,34.4,98.76,84.7,71.8,359,71.8,70,56,5,81.8,8.2,4.6,3.8,5,2,2.8,1.8,2.4,1.8
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,91.4,96.56,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Andrew McGrath",ESS,DEF,"Banks' Palm Cards",27,185,10,89.7,95.18,86.7,71.2,356,71.2,68,44,5,81.6,8.8,11.2,4.4,0,2.4,0.8,0.4,0,0
"Darcy Byrne-Jones",PTA,FWD,"Jags to riches",30,226,13,,40.91,55.7,71.2,356,71.2,82.7,80,5,75.2,10.4,5.8,4.6,0,2.2,0.6,0,0.8,0.4
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,53,5,106.1,91.60,83,71,355,71,63.7,88,5,83,11.4,7.2,4.6,0,1.6,1.2,0.6,0.4,0.4
"Bailey Dale",WBD,DEF,"Naughty Dog Entertainment",29,183,12,56.8,97.11,92.2,70.8,354,70.8,70,80,5,79.8,15.2,5.6,3.8,0,1,0.2,0.6,0,0.2
"Karl Worner",FRE,DEF,"Free Agent",23,36,5,,36.91,57.5,70.8,354,70.8,63.7,82,5,80.2,10.8,5.6,6.4,0,3,0.8,1.6,0,0
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,97,7,155.3,89.67,70.1,70.8,354,70.8,73.3,66,5,89,8,4.2,6.4,0,1.6,0.4,1.2,2.4,1.6
"George Wardlaw",NTH,MID,iWalshMyslfwthATonInMyMid,21,42,4,130.4,92.01,76.7,70.7,212,70.7,70.7,71,3,58,9,7.3,2.3,0,6,2,1.3,0,0
"Harley Reid",WCE,MID,GuldenEye,20,44,3,54.4,96.83,86.7,70.6,353,70.6,62,64,5,82,11,11.6,2.6,0,2.2,2.2,2.8,0.6,0.4
"Jayden Laverde",GWS,DEF,"Free Agent",30,150,12,,36.36,64.7,70.4,352,70.4,64.7,67,5,87.8,10.6,6.4,8.2,0,1.2,0,1.2,0,0
"Sam Clohesy",GCS,MID,GuldenEye,23,39,3,291.1,70.11,65.7,70.4,352,70.4,69.3,41,5,75.4,10.6,6.8,4.8,0,2.4,0.8,0.8,0.4,0.2
"Scott Pendlebury",COL,MID,"Lachie’s Flesh Clarrynet",38,429,21,223.0,78.51,77.2,70.3,281,70.3,60,81,4,59.8,7.5,11,4.8,0,3,0.3,0.3,0,0
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,63,5,100.5,94.90,75.8,70.2,351,70.2,72,73,5,83.6,7.6,9.4,4.8,0,1.6,0.4,0.6,1.4,0.8
"Ryan Angwin",GWS,MID,iWalshMyslfwthATonInMyMid,23,35,6,245.2,72.04,71.2,70.2,351,70.2,78,48,5,84.6,8.8,8.6,3.8,0,3,0.2,0.2,0.6,0
"Aaron Cadman",GWS,FWD,"Jags to riches",22,60,4,199.4,70.11,58.4,70,70,70,70,70,1,57,7,4,3,0,1,4,0,4,0
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,65,4,92.3,94.49,72.3,69.5,139,69.5,69.5,53,2,75.5,10.5,4,3.5,0,2.5,1.5,2,2,2
"Jack Silvagni",STK,DEF,"Free Agent",28,133,11,263.8,56.61,64.8,69.4,347,69.4,71,82,5,93.4,11.8,4,6.2,0,2.4,0.8,1.4,0.2,0
"Stephen Coniglio",GWS,MID,"Jags to riches",32,232,15,248.6,85.26,62.8,69.4,347,69.4,62.7,25,5,65.2,8.4,8.6,4,0,3.2,0.6,0.8,0.6,0.4
"Harry Morrison",HAW,MID,"Free Agent",27,124,10,277.9,36.09,71.6,69,69,69,69,69,1,87,12,5,6,0,2,0,1,0,0
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,23.69,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Sam Lalor",RIC,MID/FWD,"Baz’s 8-balls",19,16,2,91.7,94.35,64.6,69,345,69,66,69,5,75.4,10.8,4.8,4,0,3,1,2,1.2,0.8
"Cooper Trembath",NTH,FWD,"Free Agent",20,8,2,,29.48,54,68.8,344,68.8,77,84,5,82.8,6.2,3.4,5.2,5.4,2.4,0.8,0.2,2,0.6
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,157,12,208.2,74.79,71,68.8,344,68.8,85.3,108,5,81,8.2,4,4.8,12.4,1.2,1.8,1.2,1,0.4
"Ned Long",COL,MID,"The Forrie Crystals",23,42,5,132.8,85.40,79.2,68.6,343,68.6,71.3,61,5,72,5.2,9.8,1.8,0,7,0.6,1.2,0.4,0.6
"Samuel Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,5,1,145.6,91.46,67.3,68.6,343,68.6,66.7,58,5,73.6,9.6,7,4,0,3.2,1,0,0,0
"Dante Visentini",PTA,RUC,"Jags to riches",23,15,5,232.2,54.41,57.6,68,68,68,68,68,1,82,4,2,1,30,6,1,2,0,0
"Hayden Young",FRE,MID,iWalshMyslfwthATonInMyMid,25,90,7,61.6,96.42,86.5,68,68,68,68,68,1,77,7,9,2,1,4,0,0,1,0
"Charlie Cameron",BRL,FWD,iWalshMyslfwthATonInMyMid,31,259,13,,43.66,53.3,67.8,339,67.8,52.7,46,5,80.2,9.8,2,3.8,0,3.4,1.8,1.2,1.8,0.4
"Sam Banks",RIC,DEF,"Banks' Palm Cards",23,48,5,81.2,93.94,84.5,67.8,339,67.8,59.7,60,5,78.4,11.8,7.8,3.6,0,1.6,0.2,0.6,0.2,0
"Elijah Hollands",CAR,FWD,"The Forrie Crystals",23,46,6,194.1,72.73,68.1,67.6,338,67.6,77.3,77,5,77.8,10.4,8,3.4,0,1.6,1.2,1.2,1,0.2
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,84,8,249.1,69.70,67.9,67.6,338,67.6,71.3,51,5,79.2,7.6,7.6,3,0,3.8,0.4,0.6,1,0.8
"Harry Perryman",COL,DEF,"Free Agent",27,159,10,263.1,64.46,66.3,67.2,336,67.2,61.3,80,5,80.4,9.8,6.6,4.8,0,2.8,0.6,0.6,0,0.2
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,96,6,99.2,92.84,82.2,67.2,336,67.2,55,68,5,78.6,8.2,10,3.2,0,3.8,0.8,2.6,0.8,0
"Tom Blamires",NTH,DEF/MID,"Baz’s 8-balls",23,5,1,,61.85,65.3,67.2,336,67.2,66.3,69,5,80.6,10.6,7.6,3.8,0,1.6,1,0.4,0.4,0.2
"Elijah Hewett",WCE,MID,"Lachie’s Flesh Clarrynet",21,35,4,202.7,67.91,65.2,67,67,67,67,67,1,73,6,8,5,0,4,1,0,0,1
"Jake Stringer",GWS,FWD,"Free Agent",31,232,14,,22.04,57.2,66.6,333,66.6,68.7,88,5,85,9.2,3.4,3.8,0,2.2,1.4,0.6,1.8,1.6
"Mitch McGovern",CAR,DEF/FWD,"Free Agent",31,150,12,,37.47,64.7,66.6,333,66.6,66.3,65,5,77.8,8.8,3.6,3.6,0,2.6,1.6,0.4,1.8,0.6
"Taylor Walker",ADE,FWD,"Free Agent",35,305,19,,23.42,57.9,66.3,265,66.3,65.7,68,4,82.8,8.5,4.8,5.8,0,2.3,0.8,1.5,1.3,1.3
"Bruce Reville",BRL,MID,"Baz’s 8-balls",25,30,3,,36.23,58.7,66.2,331,66.2,66.7,42,5,73.6,10.8,4.8,4.8,0,1.6,0.2,0.4,0.6,0.8
"Ed Langdon",MEL,MID/FWD,"Naughty Dog Entertainment",30,207,12,180.0,86.64,74.2,66.2,331,66.2,63.3,52,5,88.2,8,6.6,5.4,0,2.2,0.4,0.6,0.8,0.6
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,46,3,131.4,92.15,70.3,66,330,66,60.3,45,5,86.6,10.2,7.8,4,0,1.8,1,1.2,0.4,0.8
"Heath Chapman",FRE,DEF,"Free Agent",24,70,6,330.6,47.25,58.5,66,330,66,68,56,5,85.8,12,5.8,5.4,0,1.2,0.2,1,0,0.2
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,276,14,234.4,77.69,78,65.8,329,65.8,75.7,49,5,85.2,8.6,6.4,4.2,0,2.6,0.4,0,0.6,0.2
"Brayden Cook",ADE,MID/FWD,"Free Agent",23,35,6,311.4,66.94,54.3,65.6,328,65.6,65.3,57,5,81.2,10.6,5.6,4.6,0,1.6,0.2,0.2,0.4,0.4
"Neil Erasmus",FRE,MID,"Houston we have a problem",22,44,5,210.2,74.10,71.4,65.6,328,65.6,64.3,59,5,76.4,9,11.4,3.2,0,1.6,0.4,0.4,0,0.6
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,170,11,152.0,83.20,83.1,65.4,327,65.4,63,82,5,76.2,8.6,13.8,1.8,0,1.8,1.4,0.8,0,0.4
"Zach Guthrie",GEE,DEF,GuldenEye,27,133,10,194.0,78.51,76.7,65.4,327,65.4,61.3,52,5,76.4,8.4,6,5,0,3.2,1,0.2,0,0
"Elliot Yeo",WCE,MID,GuldenEye,32,215,15,195.7,83.20,78.6,65.3,196,65.3,65.3,42,3,56.7,8.3,6,1.7,0,4.3,1,1.7,1.7,0
"Izak Rankine",ADE,MID/FWD,"Jags to riches",25,109,8,42.2,98.07,87.5,65.3,261,65.3,65,111,4,79.5,10,4.8,2,0,3.8,0.8,1,1,1
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,41,3,138.7,88.57,60.7,65.2,326,65.2,70.7,45,5,75,10,6.4,2.4,0,4,0.2,0.8,0.2,0.2
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",21,65,4,101.9,92.01,73.7,65.2,326,65.2,61,72,5,86,8,7.6,4,0,2.2,0.4,0.4,0.8,1.2
"Alex Davies",GCS,MID,"Prince McAndrew",24,44,6,293.1,55.79,64.2,65,260,65,66.7,39,4,59.5,5.8,12,0.8,0,5,1.3,1.3,0.5,1
"Ben Miller",RIC,DEF,"Free Agent",26,74,9,,15.43,57.9,65,325,65,67,64,5,93,10.8,4.8,7.2,0.6,0.8,0.6,1,0,0
"Brent Daniels",GWS,FWD,"Lachie’s Flesh Clarrynet",27,112,9,139.1,90.36,75.7,65,65,65,65,65,1,62,9,5,4,0,0,1,1,3,0
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,272,14,136.6,87.33,84.6,65,130,65,65,77,2,54,6.5,12,2.5,0,4.5,0.5,1.5,0,0
"Luke Trainor",RIC,DEF/MID,"Heartbreak Jake & da Subs",20,24,2,224.2,83.61,61.1,65,195,65,65,31,3,80.3,12.3,5.7,4.7,0,2,0.7,2,0,0
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,275,14,149.4,90.63,87.5,65,130,65,65,95,2,60.5,6.5,12,4,0,4,1,2.5,0,0
"Zak Johnson",ESS,DEF,"Banks' Palm Cards",19,13,2,257.1,61.43,56,65,260,65,70,88,4,77.5,10.5,8,5.5,0,0.3,0,0,0,0
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",27,117,10,189.3,83.88,72.6,64.8,324,64.8,58.3,67,5,87.6,9.6,1.8,5.6,0,0.8,1.6,1.4,2,3
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,146,10,208.2,83.06,67.9,64.6,323,64.6,46.7,61,5,81.6,7.8,9.8,4,0,2.6,0.4,0.6,0,0.6
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,145,11,133.5,91.05,79.2,64.4,322,64.4,67,45,5,94.8,9.4,2.6,6,0,1.8,1.2,1.6,1.4,1
"Phoenix Gothard",GWS,FWD,"Free Agent",20,5,3,,30.44,49.8,64.4,322,64.4,69.7,67,5,75.6,7.6,8,2.6,0,3.2,1.8,1.2,1,0.8
"Cam Rayner",BRL,FWD,"Free Agent",26,172,9,163.2,84.85,70.6,64.2,321,64.2,66,74,5,83,8.8,6.8,3.8,0,2,0.6,1.2,1,1.8
"Xavier Duursma",ESS,MID,"Free Agent",25,115,8,184.3,71.21,78.6,64.2,321,64.2,70,95,5,76.6,6.6,9.4,4.6,0,1.6,1,0.2,0.8,0.2
"Ben Ainsworth",CAR,FWD,"Free Agent",28,163,10,246.5,63.50,65.1,64,320,64,76.7,59,5,77.4,8.2,6.4,4.6,0,1.6,0,0,1,0.4
"Bayley Fritsch",MEL,FWD,"Free Agent",29,175,9,,27.13,64,63.8,255,63.8,63.3,53,4,85,8.5,3.8,3.8,0,1.5,0.8,0,2,0.8
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,31.54,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Daniel Rioli",GCS,DEF,"JD Vyvance",28,208,11,185.6,85.26,74.3,63.6,318,63.6,60.7,42,5,79.2,8.4,8.4,3.6,0,2.8,0.6,0.8,0.2,0.2
"Jack Scrimshaw",HAW,DEF,"Free Agent",27,127,10,288.6,51.52,67.6,63.5,254,63.5,62.3,36,4,78.5,9.8,8,5.5,0,1.3,0.5,1.3,0,0
"Steele Sidebottom",COL,MID,"Naughty Dog Entertainment",35,359,18,216.5,74.10,77.2,63.4,317,63.4,65.7,52,5,77.8,9.4,8.2,5,0,1.4,0.4,0.8,0,0.2
"Max Michalanney",ADE,DEF,"Free Agent",22,71,4,286.6,46.97,60.3,63.2,316,63.2,60.3,54,5,82,9,4.6,5.2,0,3.2,1,0.8,0,0
"Harry Rowston",GWS,MID,"Free Agent",21,20,4,191.1,63.77,70.1,63,189,63,63,65,3,65.7,9.7,4.3,4.3,0,2,0,0.7,1,0.3
"Harry Sharp",MEL,FWD,"Free Agent",23,39,6,,20.25,47.4,63,315,63,70.7,62,5,69.6,8.2,5.4,2.8,0,3.2,1,0.8,1.2,0.6
"James Leake",GWS,DEF/FWD,"Free Agent",20,4,3,,32.51,39.2,63,63,63,63,63,1,69,9,7,6,0,1,0,0,0,0
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,74,8,102.3,84.85,84.2,63,252,63,61.7,70,4,65.5,7.3,3.8,2.8,19.3,2.3,1.3,1.5,0,0.5
"Mac Andrew",GCS,DEF,"Free Agent",22,70,5,227.6,56.61,61,63,315,63,62.7,69,5,86,8.8,8.8,4.6,2.6,1.4,1.2,1.4,0,0
"Darcy Fort",BRL,RUC,GuldenEye,32,62,8,270.3,64.19,69.2,62.8,314,62.8,55.7,50,5,65,7.2,4.6,3,17.2,2.2,1.2,1.8,0.2,0
"Mark O'Connor",GEE,DEF/MID,"Free Agent",29,151,10,,16.94,61.5,62.8,251,62.8,57.3,71,4,74.3,7.3,6.8,4,0,2.8,0.5,0.3,0.8,0.3
"Tom McCartin",SYD,DEF,"Free Agent",26,157,9,,13.77,53.9,62.8,314,62.8,58.3,81,5,95.6,7.6,11.8,5.8,0,0.2,1.2,1,0,0
"Zach Reid",ESS,DEF,"Free Agent",24,24,6,156.6,71.49,75.8,62.6,313,62.6,79,85,5,87.4,9.6,4.8,6.8,0,1.4,0.6,0.8,0,0
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,4,1,146.1,83.33,66.9,62.5,250,62.5,61.3,67,4,73.8,13,5.3,3.5,0,1.5,0.3,1.3,0,0
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,16,3,206.0,66.67,70.7,62.5,125,62.5,62.5,75,2,79,10,6,2.5,0,3.5,0.5,0.5,0,0
"Corey Wagner",FRE,MID,"Free Agent",29,62,8,,25.07,65.6,62.4,312,62.4,67,60,5,77.6,10.4,7.2,3.8,0,1.6,0,0.4,0,0.2
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,90,5,92.7,92.84,83.6,62.4,312,62.4,62.3,49,5,71.4,8,6.2,2.2,0,4.4,1,1,0.6,0.2
"Campbell Chesser",CAR,MID,"Free Agent",22,39,5,286.9,35.95,61.6,62.3,187,62.3,62.3,66,3,77.7,7.7,7.7,4,0,3.3,0.3,0.7,0,0.3
"Todd Marshall",PTA,FWD,"Free Agent",27,119,10,263.6,58.13,56.7,62.3,187,62.3,62.3,62,3,72.7,11.7,2.3,7,0,0.7,0,0.3,0,0
"Jack Carroll",STK,DEF/MID,"Free Agent",23,29,6,305.0,32.51,45.4,61.8,309,61.8,57.7,72,5,79.2,10,4,5.6,0,2,0.6,0.6,0,0.2
"Jack Martin",GEE,FWD,"Houston we have a problem",31,168,13,263.5,40.36,72.2,61.8,247,61.8,69,61,4,72,7.8,4.5,4,0,2.3,1.5,0.5,1.3,1
"Kai Lohmann",BRL,FWD,"Free Agent",22,58,5,311.9,46.01,56.2,61.8,309,61.8,63.7,53,5,80.2,6.8,4.8,3,0,3,1.4,1.2,2,1
"Kyle Langford",ESS,FWD,"Free Agent",29,167,12,287.8,37.88,67.3,61.8,309,61.8,78,103,5,85.4,9.2,6.2,4.2,0.2,2.2,0.6,0.8,0.2,0.8
"Nick Larkey",NTH,FWD,"Free Agent",27,139,10,277.2,46.42,59.9,61.8,309,61.8,54.7,62,5,92.8,6.6,3.4,4.2,0,1,1.4,0.6,3,1
"Beau McCreery",COL,FWD,"Free Agent",24,101,6,279.4,36.36,56.8,61.6,308,61.6,55,74,5,78.8,8.4,6,2.8,0,3.8,0.4,1.2,0.6,0.4
"Tyler Sonsie",RIC,MID/FWD,"Free Agent",23,44,5,285.4,51.24,57,61.5,246,61.5,65.3,58,4,84,11,7.8,3.3,0,0.8,0.8,0.3,0,0.3
"Hamish Davis",WCE,MID,"Free Agent",19,13,2,,34.44,63.3,61.2,306,61.2,59,63,5,81,8.6,6.2,4.4,0,2.4,0.8,0.6,0.2,0
"Will Graham",GCS,FWD,"Free Agent",20,30,3,300.6,43.80,58.9,61.2,306,61.2,74,76,5,77.8,5.8,6.8,3.4,0,4.8,1,1.4,0.6,0.4
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,178,14,273.6,50.41,62.5,61,244,61,64.7,64,4,68.3,9.8,7,1.3,0,3.3,0.8,1,0.5,0.3
"Joel Amartey",SYD,FWD,"Free Agent",26,66,9,,16.39,55.6,60.8,304,60.8,48.3,47,5,73.4,5.8,3,4.8,1.6,1.6,1.2,0.2,2.2,1.2
"Xavier Lindsay",MEL,DEF/MID,"Jags to riches",19,23,2,161.6,81.82,66.4,60.8,304,60.8,58.3,54,5,72.6,11.8,4.6,2.2,0,2.2,0.2,0.2,0.2,0
"Brennan Cox",FRE,DEF,"Free Agent",27,138,10,,20.39,46.6,60.7,182,60.7,60.7,46,3,74.7,8.3,5.3,4,0,3.3,1.7,0.7,0,0
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,40,3,76.2,97.38,88,60.6,303,60.6,57,42,5,82.2,10,2.8,2.8,0,2.4,0.8,0.2,1,0.8
"Harris Andrews",BRL,DEF,"Free Agent",29,241,12,237.3,41.46,63.5,60.5,121,60.5,60.5,57,2,94.5,10,6.5,6.5,0,0,1,1,0,0
"Liam Baker",WCE,DEF,"Banks' Palm Cards",28,155,9,142.9,86.78,81,60.5,242,60.5,61.3,56,4,80.8,7.8,8.8,2.5,0,3.5,1,2,0.5,0.3
"Harry Himmelberg",GWS,DEF,"Scissorlift Victims Unit",29,206,11,190.8,79.48,78.1,60.4,302,60.4,55.3,46,5,80.8,9.4,6.6,5.4,0,1.4,0.2,1,0,0
"Patrick Voss",FRE,FWD,"Naughty Dog Entertainment",22,32,5,,27.13,54,60.4,302,60.4,65.3,31,5,90,8,4,3.8,0,3.6,1.4,2,0.8,2.4
