name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Jeremy Howe",COL,DEF,"Xing’s Brother",35,279,16,,57.38,52.3,76.4,611,86.2,86.7,65,8,89,14.5,2.6,7.8,0,1.3,0.9,0.5,0,0
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,57,8,153.9,93.17,78.3,76.4,764,80.2,66.7,62,10,78.3,6,6,2.6,29.1,2.4,1.8,1.7,0.4,0.8
"Alex Neal-Bullen",ADE,FWD,uFlorent,30,211,12,234.0,85.79,70.6,76.3,763,80.6,81.3,89,10,83.8,11,6.7,4.5,0,3.1,0.7,0.6,0.7,0.9
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,63,6,183.3,87.57,76,75.9,759,73.6,70.3,68,10,69.2,13,6,5.8,0,1.5,0.6,0.5,0.4,0
"Cam Mackenzie",HAW,MID,"Naughty Dog Entertainment",22,55,4,199.3,86.07,64.3,75.8,682,78.4,78.3,94,9,70.7,10.8,9.4,2.9,0,4.1,1.1,0.9,0.1,0.3
"Dylan Stephens",NTH,MID,"Naughty Dog Entertainment",25,92,7,,75.68,61.4,75.7,833,61.4,62,50,11,85.3,12.1,7.7,5.5,0,1.8,0.7,0.6,0.2,0.5
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,74,4,136.5,83.06,78.8,75.7,681,72,75,79,9,85.9,11.8,6.4,5.8,0,2.8,0.9,0.9,0.1,0.1
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,136,9,61.6,96.58,85.8,75.5,755,71.4,75.3,51,10,87.7,9.9,8.9,4.1,0,2.6,0.5,0.8,1.1,0.6
"Jordan de Goey",COL,MID/FWD,"JD Vyvance",30,192,12,157.1,92.90,68.8,75.5,755,96.6,105.3,112,10,74.9,11.2,7.6,4.1,0,2.5,0.8,0.7,0.9,0.3
"Lachie Schultz",COL,FWD,"Scissorlift Victims Unit",28,137,8,174.4,92.62,76.3,75.5,831,68.8,62.7,75,11,79.7,8.5,7,4.5,0,4.4,1.5,1.2,1,0.8
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,51,3,132.1,92.62,70.3,75.4,754,84.8,81.7,64,10,82.8,10.1,10.1,4.2,0,1.9,1,1,1,0.7
"Tom Atkins",GEE,MID,"JD Vyvance",30,164,8,146.8,91.26,84.4,75.3,828,65.4,61,52,11,72.8,7.8,11,1.7,0,6.5,1.3,1,0.1,0
"Tom McCartin",SYD,DEF,"Prince McAndrew",26,161,9,,64.89,53.9,75,675,88.4,88,82,9,95,9.4,11,6.8,0,1.7,1.3,1.2,0,0
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,51,3,307.0,83.74,57,74.9,824,72.4,75,50,11,82.5,9.5,10.8,3.2,0,3.8,0.6,1,0.4,0.3
"Jai Serong",SYD,DEF/MID,"Xing’s Brother",23,20,5,280.3,80.74,40.9,74.9,749,76.2,80.7,98,10,87.8,10.5,8.6,5.2,0,2.8,0.9,0.9,0.2,0
"Jack Bowes",GEE,MID,"The Forrie Crystals",28,149,10,,61.75,64.3,74.8,449,75.2,69.3,93,6,71.3,10,8.8,4.2,0,2.5,1,0.7,0.8,0.7
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,42,4,267.2,76.50,65.1,74.5,820,77,73.7,95,11,80.9,10,6.4,4.1,0,4.1,0.4,0.5,0.6,0.6
"Cooper Lord",CAR,MID,uFlorent,21,26,3,182.0,76.78,75.4,74.3,223,74.3,74.3,67,3,72.3,11,10.3,2.7,0,2.7,1.3,0.7,0.3,0.7
"Trent Rivers",MEL,DEF,"Prince McAndrew",24,127,7,74.8,93.44,85,74.3,297,74.3,78,67,4,70.3,10.8,7.8,4.8,0,2.5,0.5,0,0.3,0.3
"Isaac Quaynor",COL,DEF,"Naughty Dog Entertainment",26,144,8,323.3,63.39,59.3,74.1,815,79.2,68,71,11,83.4,10.9,7,6.2,0,2.5,0.8,0.7,0,0
"Hayden McLean",SYD,FWD,iWalshMyslfwthATonInMyMid,27,99,8,,14.89,56.3,74,74,74,74,74,1,70,6,7,4,6,1,2,0,3,0
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,189,13,,60.11,56.8,73.8,812,70.8,60.3,37,11,99.1,12.3,4,8.9,0,1.3,0.7,1.2,0,0
"Angus Sheldrick",SYD,MID,"The Forrie Crystals",22,39,5,184.1,86.48,72.1,73.8,738,67,64,63,10,59.7,10.1,10,2.3,0,4,0.9,0.8,0.3,0.3
"Blake Hardwick",HAW,DEF,uFlorent,29,209,11,,63.80,62.7,73.8,812,69,73.3,92,11,90.1,11.5,5.7,5.6,0,2.5,1,0.8,0.4,0.2
"Jye Caldwell",ESS,MID,"Scissorlift Victims Unit",25,99,8,37.2,97.40,99.6,73.7,737,65.2,48,27,10,71.3,9.1,9,2.5,0,4.7,0.9,1,0.6,0.6
"Karl Worner",FRE,DEF,"Jags to riches",23,42,5,,59.02,57.5,73.7,811,79.8,77,85,11,79.6,11,7.6,5.7,0,2.5,0.8,0.8,0,0.1
"Mac Andrew",GCS,DEF,GuldenEye,22,76,5,227.5,84.56,61,73.7,811,86.6,80.3,56,11,87.8,10.4,7.7,6.6,2.3,1.8,1.1,1.2,0,0.2
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,162,12,207.2,79.37,71,73.6,736,78.4,96.7,68,10,80.4,7.9,5.1,4.3,14.4,1.8,1.3,1.2,1.1,0.9
"Rowan Marshall",STK,RUC,"JD Vyvance",30,166,10,56.3,97.95,98.6,73.6,736,88,79.7,83,10,74.5,8.1,7.2,4.3,13,2.2,1.5,1.6,0.5,0.5
"Deven Robertson",WCE,MID/FWD,"Free Agent",24,51,7,174.6,57.51,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Keidean Coleman",BRL,DEF,"Lachie’s Flesh Clarrynet",26,77,7,132.9,92.35,74.6,73.5,809,69,63.3,63,11,78.7,13.3,4.9,6.1,0,1.3,0.5,0.4,0.2,0
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,17,6,207.1,85.25,65,73.5,294,73.5,72,72,4,79.8,5.8,4.5,3,23.8,2.5,1,1,1,0.5
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,130,10,220.7,79.51,75.2,73.4,734,72.4,65.7,53,10,74.4,8,11.1,2.1,0,5.3,1.3,1,0.2,0.2
"James Worpel",GEE,MID,uFlorent,27,154,9,147.1,86.48,79.7,73.3,440,69.6,68,87,6,70,9.5,8,2.8,0,5.5,1,2,0.5,0.3
"Will Hayward",CAR,FWD,iWalshMyslfwthATonInMyMid,27,194,10,279.1,76.64,58.9,73.2,732,88.8,98.3,97,10,78.6,9.7,6.1,5.8,0,2.5,0.8,0.7,0.8,1
"Connor Idun",GWS,DEF,"Houston we have a problem",25,128,8,206.4,81.15,72.7,73.1,804,76.2,75.7,72,11,98.6,10.2,9.7,5.5,0,1.9,0.5,0.5,0,0
"Jacob Farrow",ESS,DEF/MID,"Lachie’s Flesh Clarrynet",18,9,1,162.7,89.07,62.5,73.1,658,66.2,69.3,85,9,78.4,10.9,6.7,7.1,0,1.6,0.3,0.3,0,0.2
"James Rowbottom",SYD,MID,"Heartbreak Jake & da Subs",25,151,8,154.2,88.25,78.8,73.1,804,63.2,57.7,72,11,74.1,7.7,8.3,1.7,0,6.9,1.7,0.6,0.1,0.2
"Hugh McCluggage",BRL,MID,"Jags to riches",28,217,10,30.0,98.50,102.4,73,584,81.4,72.7,73,8,64,10.6,7.1,4.1,0,3,0.4,0.8,0.6,0.6
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,112.4,83.20,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Patrick Retschko",RIC,MID,"Xing’s Brother",20,6,2,308.3,69.40,55.6,73,438,74.6,77,106,6,86.5,11.3,7.3,5.2,0,2.5,0.3,0.5,0,0
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,151,10,207.4,85.52,67.9,72.8,728,81,70.7,70,10,81.3,9,10.6,4.4,0,2.6,0.7,0.7,0.3,0.6
"Brent Daniels",GWS,FWD,"Lachie’s Flesh Clarrynet",27,117,9,139.2,91.94,75.7,72.7,436,74.2,76.3,106,6,74.2,10.8,7,2.8,0,2.3,0.7,0.8,1.7,0.2
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,214,11,184.6,85.93,74.3,72.7,800,82.4,82.3,66,11,81.8,10.8,9.1,4.3,0,2.4,0.7,0.7,0.2,0.2
"Ned Long",COL,MID,"The Forrie Crystals",23,47,5,132.5,85.52,79.2,72.7,727,76.8,68.7,49,10,72.8,6.5,9.7,2.5,0.1,6.5,0.6,1,0.3,0.8
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,276,14,136.7,88.11,84.6,72.5,435,76.4,80.7,62,6,59.7,7.3,12.7,2.8,0,4.7,0.8,1,0,0.2
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,69,5,100.7,94.54,75.8,72.5,797,70.2,76.7,87,11,86.7,8.5,10.4,4.5,0,1.8,0.6,0.5,0.9,0.7
"Jack Lukosius",PTA,FWD,"Free Agent",25,127,8,321.4,41.53,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,20,3,206.8,77.73,70.7,72.3,434,76.8,70.7,30,6,73.2,11.7,7.3,3.3,0,3.3,1.5,1.5,0.3,0.3
"Nick Haynes",CAR,DEF,"Houston we have a problem",34,241,15,288.6,54.37,71.5,72,504,70.6,65,72,7,85.1,12.4,5.4,6.7,0,1.4,0.1,0.7,0,0
"George Wardlaw",NTH,MID,iWalshMyslfwthATonInMyMid,21,47,4,131.4,90.98,76.7,71.9,575,72.6,65.7,60,8,60.1,8.4,10.4,2.6,0,5,1.5,1.6,0.3,0
"Darcy Byrne-Jones",PTA,DEF/FWD,"Jags to riches",30,232,13,,62.02,55.7,71.8,790,74.4,68,59,11,78.2,11,6.5,4.9,0,2.1,0.5,0.1,0.4,0.2
"Joe Fonti",GWS,DEF,GuldenEye,21,31,3,296.0,77.60,52.6,71.8,718,64.6,59.3,60,10,83.1,9.8,7.1,6,0,3,0.6,1,0.1,0
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,92.3,89.48,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,282,14,232.3,82.65,78,71.6,788,81.4,75.3,102,11,84.5,10,6.7,5.2,0,2.4,0.3,0.4,0.6,0.2
"Mason Redman",ESS,DEF,"Scissorlift Victims Unit",28,148,11,109.0,92.08,85.3,71.4,357,71.4,79,117,5,67.6,13.6,4.2,5,0,1.2,1.4,0.2,0.2,0.4
"Aaron Cadman",GWS,FWD,"Jags to riches",22,65,4,198.9,83.47,58.4,71.3,428,71.6,70,93,6,86.5,7.5,4,4.7,0,3,1.2,0.2,2.2,1.2
"Logan Evans",PTA,DEF,"Jags to riches",20,34,3,318.6,63.52,57.5,71.3,784,79.6,83,81,11,86.1,13.4,4,6,0,1.7,0.7,1,0.1,0
"Tom Powell",NTH,MID/FWD,"JD Vyvance",24,99,6,113.7,86.89,83.4,71.3,570,62,61.3,49,8,76.3,10.1,6.6,5,0,2.8,0.5,0.6,0.4,0.8
"Charlie Cameron",BRL,FWD,"Free Agent",31,265,13,,50.55,53.3,71.2,783,74,66,66,11,80.2,10.1,2.2,3.7,0,2.9,1.4,0.6,2.3,0.6
"Jake Lever",MEL,DEF,"The Forrie Crystals",30,197,12,,40.71,56.1,71.1,782,68.6,67,30,11,93.3,11.9,3.6,7.9,0,1.6,1.1,1.1,0,0
"Zach Guthrie",GEE,DEF,GuldenEye,27,139,10,191.6,77.87,76.7,71.1,782,71.8,76,83,11,76.5,10.7,6.5,5.2,0,2.5,0.9,0.5,0.1,0
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,10,1,147.1,89.21,66.9,71,710,79.6,80.3,71,10,73.9,14.7,5.6,4.2,0,1,0.3,0.6,0.1,0
"Ryan Maric",WCE,DEF/MID,"Houston we have a problem",21,57,4,160.1,82.10,76.3,71,426,70.2,62,76,6,80,10.7,8.5,4.3,0,2.2,0.7,0.5,0.2,0.2
"Jaspa Fletcher",BRL,DEF,"Xing’s Brother",22,79,4,49.7,95.49,86.3,70.9,780,64,54.7,79,11,82.5,11.5,7.5,5.5,0,1.7,0.5,1.2,0.2,0.1
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,57,5,106.9,89.07,83,70.9,638,74.2,69.7,28,9,80.9,10.9,7.7,4.4,0,1.8,1.7,0.3,0.2,0.4
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,281,14,148.2,89.89,87.5,70.9,567,72.2,46.7,22,8,61.8,6.8,12.5,3.6,0,4,0.6,1.1,0.3,0
"Brayden Cook",ADE,MID/FWD,"The Forrie Crystals",23,41,6,302.1,76.09,54.3,70.6,777,73.8,68.3,49,11,81.7,11.2,5.9,4.8,0,1.9,0.4,0.3,0.5,0.4
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,103,7,154.5,87.84,70.1,70.6,777,72.8,62,65,11,91.8,8.4,3.7,6.3,0,1.4,0.5,1.3,2.5,2.4
"Harry Perryman",COL,DEF,"Free Agent",27,162,10,263.2,65.57,66.3,70.5,564,71.6,76,47,8,75.8,10.6,6.8,5.3,0,2.6,0.5,0.6,0,0.3
"Harry Rowston",GWS,MID,"Free Agent",21,21,4,193.3,66.80,70.1,70.5,282,70.5,73,93,4,67,11,4.8,4.5,0,2.8,0.3,0.5,0.8,0.3
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",28,123,10,190.1,84.29,72.6,70.5,776,72,65,48,11,87.8,9.5,2.5,6.1,0,1.1,1.5,0.6,2,2.6
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,90,8,247.7,75.00,67.9,70.4,774,69.6,78,77,11,84.1,8.8,7.5,2.5,0,4,0.5,0.8,1.2,0.5
"Marc Pittonet",CAR,RUC,iWalshMyslfwthATonInMyMid,29,90,12,194.2,87.43,79,70.4,704,61.2,62.3,74,10,70.8,5.5,6.8,1.2,23.6,3.1,1.5,1.5,0.6,0.1
"Sam Lalor",RIC,MID/FWD,"Xing’s Brother",19,18,2,92.7,91.39,64.6,70.4,493,69.2,72.3,66,7,75.7,10.4,6.1,4.1,0,2.7,0.9,1.6,1.1,0.6
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,46,3,76.4,96.31,88,70.4,774,78.2,88,57,11,81.4,11.6,4.2,2.5,0,2.1,1,0.2,1.7,0.5
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,150,11,133.4,85.25,79.2,70.3,703,76.2,91,92,10,89.4,9.9,3.9,6.3,0.8,1.4,1.6,1.4,1.4,1.7
"Dion Prestia",RIC,MID,"Xing’s Brother",33,244,16,284.7,63.80,73.5,70.1,491,69,60.3,0,7,65.3,8.6,9.7,3.9,0,3.4,0.4,0.6,0.1,0.1
"Harry Morrison",HAW,MID,"Free Agent",27,126,10,276.5,34.02,71.6,70,210,70,70,68,3,81,9.3,7.7,5.3,0,3,0.7,1.3,0.3,0
"Heath Chapman",FRE,DEF,"Free Agent",24,76,6,331.1,55.46,58.5,69.9,769,68.8,76,74,11,84.9,11.5,5.8,6,0,1.8,0.2,0.8,0.1,0.1
"Jack Ison",CAR,MID,GuldenEye,19,2,1,,50.82,56.1,69.5,139,69.5,69.5,72,2,77,11.5,4.5,5,0,1,1.5,1,1,2.5
"Mitch Lewis",HAW,FWD,"Heartbreak Jake & da Subs",27,89,10,315.1,67.21,62.5,69.5,765,60.2,55.3,31,11,79.9,8.8,4.2,6.6,0,1.5,1.1,0.8,1.5,1.1
"Paul Curtis",NTH,FWD,"Jags to riches",23,89,5,158.1,86.20,70.2,69.5,765,76.4,68.3,77,11,79.5,8.4,4.3,3.9,0,3.3,1.6,1.3,2,1.3
"Logan Morris",BRL,FWD,GuldenEye,21,55,3,222.6,81.15,61.5,69.3,693,63,61.3,48,10,79,9.2,2.9,5.1,0.1,0.9,1.3,0.2,2.4,1.8
"James Trezise",RIC,MID,"Xing’s Brother",23,31,4,,56.69,52.5,69.1,484,80,85.3,74,7,80.4,9.1,7,5.6,0,2.6,1.1,0.1,0,0
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,169,10,247.1,68.44,65.1,69,759,72.8,73,59,11,78.7,9.1,7.5,4.6,0,1.6,0.5,0.4,1.1,0.5
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,6.69,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Kyle Langford",ESS,MID/FWD,"Prince McAndrew",29,173,12,282.3,68.85,67.3,69,759,75.4,77,104,11,85.6,9.8,6.9,5.4,0.1,2.1,0.6,0.8,0.4,0.8
"Jaxon Prior",ESS,DEF/MID,"Free Agent",24,72,7,333.2,50.96,64.6,68.6,686,63.2,67,88,10,82.4,11.5,5.4,4.7,0,2.3,0.8,0.3,0,0.1
"Nathan O'Driscoll",FRE,MID,"Xing’s Brother",24,42,6,260.9,52.32,67.1,68.5,274,68.5,75,93,4,79.3,7.3,11.5,4.5,0,2.3,0.3,0.3,0.3,0.3
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",23,88,6,54.6,96.31,84,68.3,683,58.6,52.7,51,10,85.6,9,4.1,5,1.5,1.5,1.3,0.2,1.4,1.5
"Tom Papley",SYD,FWD,"Free Agent",29,207,11,284.9,61.34,63,67.8,746,62,51.7,30,11,73.1,9.6,5.5,2.9,0,3,0.9,0.9,1.3,1.5
"Andrew McGrath",ESS,DEF,uFlorent,27,191,10,89.6,87.02,86.7,67.3,740,60.6,60.3,19,11,76.5,9.6,8.9,4,0,2.1,0.7,0.4,0.1,0
"Cam Rayner",BRL,FWD,"Free Agent",26,178,9,163.7,83.20,70.6,67.2,739,70,67.3,82,11,82.4,8.7,6.4,4.2,0.1,2.1,0.9,0.9,1.3,1.5
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,111,9,42.1,97.54,90.2,67.1,738,65.6,67,59,11,74.9,6.2,6.5,3.6,19.6,1.5,1.2,1.8,0.5,0.6
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,78,8,103.3,89.62,84.2,67,536,70.8,85,81,8,66.9,6.5,5.3,1.5,23,2.9,1.1,1.1,0,0.3
"Lachie Jaques",WBD,DEF,"Free Agent",19,7,2,258.7,73.22,52.9,66.9,468,56,46.3,36,7,77.7,10.4,5.7,4.6,0,2.7,1.1,0.6,0,0.1
"Luke McDonald",NTH,DEF,"Free Agent",31,229,13,,31.97,60.3,66.6,733,53.4,54.7,39,11,86.3,10.9,5.3,5.6,0,2,0.6,0.9,0.1,0
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,54,3,203.2,85.52,52.8,66.6,733,57.8,54.7,52,11,79.9,8.5,5.2,2.5,0,2.1,1.1,0.8,2.5,1
"Shannon Neale",GEE,FWD,"Houston we have a problem",23,56,6,236.6,68.31,62.6,66.6,733,72.8,74,42,11,89.8,6.5,4.3,4.3,5.3,2.4,0.8,1,2,1.1
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,102,6,100.2,91.80,82.2,66.4,730,65.4,57,16,11,71.9,8.4,10,2.9,0,3.6,1,1.9,0.5,0
"Corey Wagner",FRE,MID,"Free Agent",29,67,8,,33.74,65.6,66.3,663,70.2,56,63,10,75.1,11.4,7.1,3.6,0,2,0.3,0.5,0,0.3
"Jayden Laverde",GWS,DEF,"Free Agent",30,156,12,,36.61,64.7,66.3,729,58,76.3,73,11,90.1,9.3,6.4,6.5,0,2.2,0.6,1.1,0,0
"Neil Erasmus",FRE,MID,"Free Agent",22,50,5,211.0,69.95,71.4,66.3,729,65.2,67.3,70,11,73.1,9.4,8.1,3.8,0,2.5,0.5,0.7,0.3,0.4
"Mason Wood",STK,MID/FWD,"Houston we have a problem",32,166,14,251.6,65.57,69.8,66,660,73,68.7,71,10,81.3,9,6.1,4.9,0,2,0.6,0.5,0.7,0.8
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,71,4,93.5,92.76,72.3,65.9,527,59.8,68,75,8,82.1,9,4.6,3.8,0,3.6,1,1.6,1,1.8
"Jack Carroll",STK,DEF/MID,"Free Agent",23,35,6,304.6,51.37,45.4,65.9,725,72.4,65.3,47,11,79.2,10.4,4.8,6.1,0,1.9,0.5,0.5,0,0.2
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,183,14,273.2,55.74,62.5,65.9,593,69.8,57.3,72,9,71.3,11.1,6.3,2.9,0,2.9,0.7,0.9,0.2,0.3
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,177,9,164.1,81.69,71.5,65.8,724,61.8,73.7,77,11,82.3,7.2,3.5,4.5,0.1,1.8,1.5,0.5,2.5,1.3
"Jake Stringer",GWS,FWD,"Free Agent",32,238,14,,26.37,57.2,65.6,722,67.6,72.7,89,11,81.2,9.5,3.1,3.6,0,1.8,1.2,0.8,2.1,1.6
"Angus Anderson",COL,MID,"Free Agent",23,6,1,316.5,61.07,56.3,65.5,393,60.2,52,66,6,65,8.8,5.7,2.8,0,3.7,0.8,1,1,0.7
"Connor O'Sullivan",GEE,DEF,"Lachie’s Flesh Clarrynet",21,37,3,209.5,70.49,61.3,65.5,720,64.2,66,84,11,91.4,9.4,6.2,6.4,0,1.8,1.3,1.1,0.1,0.1
"Hunter Clark",STK,DEF/MID,"Free Agent",27,114,9,295.5,30.05,68.3,65.3,196,65.3,65.3,57,3,49.7,10.3,4.7,6,0,2,0,0.3,0,0
"Mattaes Phillipou",STK,MID/FWD,"Xing’s Brother",21,55,4,87.9,92.49,74.7,65.3,718,80,73,77,11,68.9,7.3,7.8,3.2,0,3.3,1,0.5,0.8,0.9
"Ben Miller",RIC,DEF,"Free Agent",26,80,9,,33.06,57.9,65.2,717,72.8,92.3,76,11,95.2,11.3,3.3,7,0.3,1.6,0.5,1.2,0,0
"Beau McCreery",COL,FWD,"Free Agent",25,106,6,279.7,46.72,56.8,64.9,649,68.2,65.7,72,10,76.2,8.1,7.1,2.7,0,4.4,0.8,1.4,0.6,0.5
"Darcy Fort",BRL,RUC,GuldenEye,32,67,8,269.7,64.21,69.2,64.9,649,67,67.7,68,10,64.5,7.6,4.9,3.3,16,1.8,1.5,1.4,0.3,0.1
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",22,71,4,103.1,88.66,73.7,64.9,714,60.4,64.3,61,11,85.4,8.4,7.4,4.5,0,2.3,0.5,0.6,0.5,1
"Stephen Coniglio",GWS,MID,"Houston we have a problem",32,237,15,250.1,66.39,62.8,64.8,648,60.2,62.7,95,10,70.9,8.3,8.7,3.3,0,3,0.3,0.6,0.3,0.3
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,175,11,152.0,74.86,83.1,64.7,647,64,66.7,61,10,75.3,9.3,12.2,2.4,0,2.2,1,1.6,0,0.2
"Leek Aleer",GWS,DEF/RUC,"Scissorlift Victims Unit",24,28,5,,27.87,44.8,64.7,194,64.7,64.7,51,3,65.7,4.7,5.3,2.3,10.3,4.3,1.7,0.7,0.7,1.7
"Jack Martin",GEE,FWD,"Free Agent",31,174,13,262.4,42.62,72.2,64.6,646,62,57,69,10,70,7.6,4.9,5.1,0,2.6,0.9,0.9,1.2,0.9
"Tom Blamires",NTH,DEF/MID,"Free Agent",23,9,1,,50.27,65.3,64.6,581,62.8,57.7,49,9,79.1,10.2,7.3,4,0,1.3,0.7,0.3,0.3,0.2
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,46,3,139.4,85.11,60.7,64.4,644,63.6,60.7,34,10,71.8,10.3,6.6,1.9,0,3.3,0.6,0.6,0.4,0.2
"Bruce Reville",BRL,MID,GuldenEye,25,36,3,,38.93,58.7,64.3,707,58.4,66.7,43,11,73.1,10.9,4.9,4.9,0,1.5,0.3,0.6,0.4,0.6
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,88,9,64.9,92.49,87.6,64.3,707,56.8,53,64,11,53.8,4.1,6.6,2.3,22.1,3,1.3,1.7,0.3,0.1
"Phoenix Gothard",GWS,FWD,GuldenEye,20,11,3,,55.05,49.8,64.1,705,56.8,68,130,11,73.3,6.9,8.1,2.3,0,3.4,1.1,0.8,1.3,0.6
"Xavier Duursma",ESS,MID,"Free Agent",25,121,8,184.2,70.49,78.6,63.9,703,62.2,61,56,11,76.7,7.2,8,4.5,0,1.8,1.4,0.2,0.7,0.3
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,21.31,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Adam Treloar",WBD,MID/FWD,"Scissorlift Victims Unit",33,260,15,111.5,94.40,84.9,63.5,127,63.5,63.5,47,2,60,7.5,13.5,3.5,0,1,0.5,0.5,0,0.5
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,36.5,92.21,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,94,5,93.0,86.89,83.6,63.4,571,61.6,60.7,72,9,70.4,8.8,6.6,3,0,3.4,0.8,1.3,0.7,0.4
"Sam Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,10,1,147.0,86.61,67.3,63.4,634,58.2,57.7,51,10,75.2,9,6.9,3.4,0,3.1,0.8,0.3,0,0.1
"Isaac Cumming",ADE,MID,"Free Agent",27,114,10,278.5,55.33,67,63.3,570,54.8,54.7,65,9,76.2,9.2,5.7,4.2,0,2.7,0.7,1,0.6,0
"Archie Perkins",ESS,FWD,"Free Agent",24,108,6,287.3,50.14,62.9,63,441,67,77.7,81,7,77,8.4,6.4,5.1,0,1.4,0.6,0,0.4,0.6
"Conor Stone",GWS,DEF,"Free Agent",24,21,6,,10.52,54.3,63,63,63,63,63,1,76,8,14,1,0,2,0,0,0,0
"Nick Coffield",WBD,DEF,"Free Agent",26,68,9,,11.61,52.6,63,252,63,61.3,57,4,79.8,10.8,4.3,5.8,0,1.8,1,1,0,0
"Seth Campbell",RIC,FWD,"Heartbreak Jake & da Subs",21,54,4,292.4,53.42,61.8,63,693,69.4,58.7,68,11,81.4,9.5,5.5,3.2,0,1.8,0.6,0.5,1.1,0.9
"Sam Clohesy",GCS,MID,"Free Agent",23,41,3,289.5,44.81,65.7,62.9,440,59.2,43,50,7,73,9,6.3,4.4,0,2.4,0.6,0.9,0.3,0.6
"Saad El-Hawli",ESS,DEF/MID,"Free Agent",25,14,3,,19.13,57,62.8,314,62.8,72.7,66,5,70.2,9.8,6.2,3.4,0,2,1.2,0.4,0.4,0.4
"Harris Andrews",BRL,DEF,"Free Agent",29,247,12,236.8,44.40,63.5,62.6,501,55.6,45,57,8,94.8,9.3,5.4,7.1,0,0.9,0.4,0.4,0,0
"Sam Wicks",SYD,DEF,"Free Agent",26,98,8,,17.49,52.5,62.6,689,70.8,71.3,69,11,80.8,8.6,8.1,3.4,0,2.9,0.5,0.8,0.1,0.2
